Date_time,NB1019_FLOW1,NB1019_Pressure,NB1020_FLOW1,NB1020_FLOW2,NB1020_Pressure,NB1021_FLOW1,NB1021_FLOW2,NB1021_Pressure
10/4/2023 3:30,991.2,21.813,284,0,-2.5,1100,0,0
10/4/2023 3:45,951.6,21.768,278,0,-2.5,1124,0,0
10/4/2023 4:00,946.4,21.563,274.4,0,-2.5,1144,0,0
10/4/2023 4:15,936.4,21.304,271.6,0,-2,1180,0,0
10/4/2023 4:30,977.6,20.611,266,0,-2.5,1328,0,0
10/4/2023 4:45,1026,20.829,257.6,0,-2,1568,0,0
10/4/2023 5:00,1176.4,21.063,272.8,0,-2,1648,0,0
10/4/2023 5:15,1152,20.357,286.8,0,-2,1792,0,0
10/4/2023 5:30,1163.6,18.424,308.8,0,-2,1892,0,0
10/4/2023 5:45,1404.4,19.228,335.6,0,-2,2176,0,0
10/4/2023 6:00,1540,20.086,388,0,-2,2492,0,0
10/4/2023 6:15,1634.8,19.168,449.6,0,-2.5,2432,0,0
10/4/2023 6:30,1734,18.616,444.8,0,-2.5,2416,0,0
10/4/2023 6:45,1823.2,19.722,448.4,0,-2,2420,0,0
10/4/2023 7:00,1986,21.534,492.4,0,-2,2444,0,0
10/4/2023 7:15,1980,21.676,530,0,-2,2580,0,0
10/4/2023 7:30,1922.4,21.811,535.2,0,-2,2552,0,0
10/4/2023 7:45,1925.2,21.874,512.4,0,-1.5,2552,0,0
10/4/2023 8:00,1966,22.028,498.4,0,-1.5,2512,0,0
10/4/2023 8:15,1822.4,22.193,513.6,0,-1,2528,0,0
10/4/2023 8:30,1761.2,22.381,494.8,0,-1,2488,0,0
10/4/2023 8:45,1873.6,22.517,537.6,0,-1,2500,0,0
10/4/2023 9:00,1855.6,22.296,538.8,0,-1,2492,0,0
10/4/2023 9:15,1952.4,22.359,539.6,0,-1,2500,0,0
10/4/2023 9:30,1874,22.437,524.4,0,-0.5,2488,0,0
10/4/2023 9:45,1888.4,22.447,524.8,0,-0.5,2496,0,0
10/4/2023 10:00,1936.8,22.496,518.8,0,-0.5,2452,0,0
10/4/2023 10:15,1964,22.688,520,0,-0.5,2484,0,0
10/4/2023 10:30,1936,22.89,519.2,0,-0.5,2524,0,0
10/4/2023 10:45,1916.4,22.927,527.6,0,-0.5,2456,0,0
10/4/2023 11:00,1916,23.047,492.4,0,-0.5,2476,0,0
10/4/2023 11:15,2022.4,23.004,503.6,0,-0.5,2464,0,0
10/4/2023 11:30,1923.2,23.201,483.2,0,-0.5,2444,0,0
10/4/2023 11:45,1947.2,23.521,495.2,0,-0.5,2432,0,0
10/4/2023 12:00,1941.2,23.685,489.6,0,-0.5,2396,0,0
10/4/2023 12:15,1913.2,23.817,504,0,-0.5,2352,0,0
10/4/2023 12:30,1954,23.886,504.8,0,-0.5,2316,0,0
10/4/2023 12:45,1913.6,23.79,478,0,-0.5,2352,0,0
10/4/2023 13:00,1850.4,22.86,480.4,0,-0.5,2392,0,0
10/4/2023 13:15,1929.2,23.237,449.2,0,-0.5,2308,0,0
10/4/2023 13:30,1873.2,23.255,446.8,0,-0.5,2304,0,0
10/4/2023 13:45,1786,23.403,454.8,0,-0.5,2288,0,0
10/4/2023 14:00,1837.2,23.53,447.2,0,-0.5,2324,0,0
10/4/2023 14:15,1747.2,23.496,460.4,0,-0.5,2340,0,0
10/4/2023 14:30,1740.4,23.567,460.4,0,-0.5,2388,0,0
10/4/2023 14:45,1770.8,23.571,435.6,0,-0.5,2364,0,0
10/4/2023 15:00,1668.8,23.537,466,0,-0.5,2400,0,0
10/4/2023 15:15,1724,23.269,464.4,0,-0.5,2408,0,0
10/4/2023 15:30,1653.6,23.194,446.8,0,-0.5,2440,0,0
10/4/2023 15:45,1721.6,23.051,460,0,-0.5,2496,0,0
10/4/2023 16:00,1855.2,24.799,448.4,0,-0.5,2528,0,0
10/4/2023 16:15,1967.6,24.506,472,0,-0.5,2680,0,0
10/4/2023 16:30,1847.2,24.15,476.4,0,-0.5,2672,0,0
10/4/2023 16:45,1917.2,23.313,489.6,0,-0.5,2688,0,0
10/4/2023 17:00,1951.6,22.642,517.2,0,-0.5,2768,0,0
10/4/2023 17:15,1903.2,22.108,554,0,-0.5,2784,0,0
10/4/2023 17:30,1776,21.704,565.2,0,-1,2760,0,0
10/4/2023 17:45,2046,21.282,560.8,0,-0.5,2748,0,0
10/4/2023 18:00,2026.8,20.809,574.4,0,-1,2756,0,0
10/4/2023 18:15,2003.6,20.732,583.6,0,-1,2756,0,0
10/4/2023 18:30,1977.2,20.895,578,0,-1,2692,0,0
10/4/2023 18:45,1970,20.696,575.6,0,-1,2736,0,0
10/4/2023 19:00,2034.4,20.046,562.4,0,-1,2656,0,0
10/4/2023 19:15,2071.2,20.051,591.2,0,-1,2580,0,0
10/4/2023 19:30,2020,20.232,567.2,0,-1,2552,0,0
10/4/2023 19:45,1986,20.583,540.4,0,-1,2528,0,0
10/4/2023 20:00,1894.8,20.678,590.4,0,-1.5,2484,0,0
10/4/2023 20:15,1974,20.924,559.2,0,-1.5,2520,0,0
10/4/2023 20:30,1912,21.267,581.2,0,-1.5,2504,0,0
10/4/2023 20:45,1961.6,21.517,573.6,0,-1.5,2496,0,0
10/4/2023 21:00,1964.4,21.704,573.2,0,-1.5,2468,0,0
10/4/2023 21:15,1943.2,21.922,568.8,0,-1.5,2436,0,0
10/4/2023 21:30,1922.4,22.208,585.6,0,-2,2420,0,0
10/4/2023 21:45,1885.6,22.529,578.8,0,-2,2388,0,0
10/4/2023 22:00,1680.8,18.606,549.6,0,-2,2336,0,0
10/4/2023 22:15,1679.6,18.894,486.8,0,-2,1948,0,0
10/4/2023 22:30,1672,19.263,482,0,-2,1936,0,0
10/4/2023 22:45,1645.2,19.333,486.8,0,-2,1896,0,0
10/4/2023 23:00,1518.4,17.415,482.4,0,-2,1844,0,0
10/4/2023 23:15,1475.6,17.613,417.6,0,-2.5,1652,0,0
10/4/2023 23:30,1427.6,17.87,423.2,0,-2,1628,0,0
10/4/2023 23:45,1300.8,17.655,415.2,0,-2.5,1608,0,0
10/5/2023 0:00,1220.8,17.443,395.2,0,-2.5,1536,0,0
10/5/2023 0:15,1122.8,17.724,372,0,-3,1496,0,0
10/5/2023 0:30,1136.4,18.153,374,0,-3,1488,0,0
10/5/2023 0:45,1124.4,18.488,343.2,0,-3,1508,0,0
10/5/2023 1:00,1167.6,19.158,348,0,-3,1508,0,0
10/5/2023 1:15,1166.8,19.547,361.2,0,-3,1328,0,0
10/5/2023 1:30,1082.8,19.953,354.4,0,-3,1232,0,0
10/5/2023 1:45,1040.4,20.3,357.2,0,-3,1244,0,0
10/5/2023 2:00,1016.8,20.551,356,0,-3,1236,0,0
10/5/2023 2:15,999.2,20.793,352.8,0,-3,1220,0,0
10/5/2023 2:30,960.4,21.085,347.6,0,-3,1236,0,0
10/5/2023 2:45,956.4,21.303,331.2,0,-3,1236,0,0
10/5/2023 3:00,923.2,21.44,315.2,0,-3,1244,0,0
10/5/2023 3:15,926,21.591,311.2,0,-3,1248,0,0
10/5/2023 3:30,937.6,21.705,301.2,0,-3,1260,0,0
10/5/2023 3:45,921.6,21.624,286,0,-3,1268,0,0
10/5/2023 4:00,913.6,21.463,282,0,-3,1300,0,0
10/5/2023 4:15,913.2,21.19,276.4,0,-3,1332,0,0
10/5/2023 4:30,907.2,20.539,266,0,-3,1460,0,0
10/5/2023 4:45,908.4,19.919,263.6,0,-3,1696,0,0
10/5/2023 5:00,982.8,19.477,278.8,0,-3,1752,0,0
10/5/2023 5:15,1169.2,19.685,298.8,0,-3,1892,0,0
10/5/2023 5:30,1212.8,18.118,312.4,0,-3,2060,0,0
10/5/2023 5:45,1433.6,18.995,315.6,0,-3,2144,0,0
10/5/2023 6:00,1694,19.628,383.2,0,-3,2376,0,0
10/5/2023 6:15,1651.6,18.65,432,0,-3,2536,0,0
10/5/2023 6:30,1647.6,18.207,443.6,0,-3,2528,0,0
10/5/2023 6:45,1610,18.504,450,0,-3,2476,0,0
10/5/2023 7:00,1812.4,21.617,452.8,0,-2.5,2440,0,0
10/5/2023 7:15,1812,21.766,523.2,0,-2.5,2668,0,0
10/5/2023 7:30,1811.6,21.696,540,0,-2,2616,0,0
10/5/2023 7:45,1847.6,21.764,515.6,0,-1.5,2568,0,0
10/5/2023 8:00,1781.2,21.776,513.2,0,-1.5,2584,0,0
10/5/2023 8:15,1842.4,21.749,498,0,-1,2600,0,0
10/5/2023 8:30,1887.2,21.661,512.4,0,-1,2572,0,0
10/5/2023 8:45,1948,21.93,519.2,0,-1,2544,0,0
10/5/2023 9:00,1894.4,22.206,527.6,0,-1,2540,0,0
10/5/2023 9:15,1856.8,22.234,520.8,0,-0.5,2540,0,0
10/5/2023 9:30,1955.6,21.941,536.8,0,-0.5,2584,0,0
10/5/2023 9:45,2056,21.911,551.2,0,-0.5,2520,0,0
10/5/2023 10:00,1971.2,22.121,539.6,0,-0.5,2504,0,0
10/5/2023 10:15,1912,22.346,502,0,-0.5,2504,0,0
10/5/2023 10:30,1880.4,22.777,515.2,0,-0.5,2488,0,0
10/5/2023 10:45,1816.4,23.022,518,0,-0.5,2508,0,0
10/5/2023 11:00,1820.4,23.194,501.2,0,-0.5,2496,0,0
10/5/2023 11:15,1920.4,23.314,520.4,0,-0.5,2516,0,0
10/5/2023 11:30,1840,23.488,516.4,0,-0.5,2488,0,0
10/5/2023 11:45,1849.2,23.647,513.2,0,-0.5,2476,0,0
10/5/2023 12:00,1911.6,23.674,503.2,0,-0.5,2440,0,0
10/5/2023 12:15,1829.2,23.826,506.8,0,-0.5,2380,0,0
10/5/2023 12:30,1839.6,24.111,519.2,0,-0.5,2372,0,0
10/5/2023 12:45,1862.8,23.939,518,0,-0.5,2368,0,0
10/5/2023 13:00,1720.8,23.243,472.4,0,-0.5,2332,0,0
10/5/2023 13:15,1797.6,23.226,453.6,0,-0.5,2304,0,0
10/5/2023 13:30,1801.6,23.341,444,0,-0.5,2304,0,0
10/5/2023 13:45,1780.4,23.555,440,0,-0.5,2308,0,0
10/5/2023 14:00,1826.4,23.771,445.6,0,-0.5,2304,0,0
10/5/2023 14:15,1757.6,23.601,430,0,-0.5,2328,0,0
10/5/2023 14:30,1778.8,23.673,436.8,0,-0.5,2364,0,0
10/5/2023 14:45,1782.8,23.598,430.8,0,-0.5,2348,0,0
10/5/2023 15:00,1818,23.425,430.4,0,-0.5,2356,0,0
10/5/2023 15:15,1844.4,23.046,426.8,0,-0.5,2344,0,0
10/5/2023 15:30,1803.6,22.91,454.8,0,-0.5,2364,0,0
10/5/2023 15:45,1860.8,24.251,445.6,0,-0.5,2372,0,0
10/5/2023 16:00,1930.4,25.253,470.8,0,-0.5,2532,0,0
10/5/2023 16:15,1911.6,24.99,495.2,0,-0.5,2632,0,0
10/5/2023 16:30,1896,24.589,495.6,0,-0.5,2636,0,0
10/5/2023 16:45,1893.2,23.824,502,0,-0.5,2664,0,0
10/5/2023 17:00,1919.6,23.092,507.2,0,-1,2744,0,0
10/5/2023 17:15,1997.6,22.199,509.6,0,-1,2800,0,0
10/5/2023 17:30,2041.6,21.483,525.6,0,-1,2792,0,0
10/5/2023 17:45,2046.8,21.149,536.4,0,-1,2764,0,0
10/5/2023 18:00,2100.8,20.993,563.2,0,-1,2752,0,0
10/5/2023 18:15,2038.8,21.166,575.6,0,-1,2760,0,0
10/5/2023 18:30,2063.6,21.235,572.4,0,-1,2744,0,0
10/5/2023 18:45,2151.2,21.252,568,0,-1,2732,0,0
10/5/2023 19:00,1933.2,20.526,582.4,0,-1,2628,0,0
10/5/2023 19:15,2055.6,20.599,569.2,0,-1,2516,0,0
10/5/2023 19:30,2100.8,20.782,566,0,-1.5,2508,0,0
10/5/2023 19:45,1958.8,21.064,583.2,0,-1.5,2480,0,0
10/5/2023 20:00,1967.2,21.237,592,0,-2,2460,0,0
10/5/2023 20:15,1890,21.46,588.4,0,-2,2440,0,0
10/5/2023 20:30,1870.4,21.676,589.2,0,-2.5,2452,0,0
10/5/2023 20:45,1880,21.898,595.6,0,-3,2476,0,0
10/5/2023 21:00,1920.8,22.103,580.8,0,-3,2432,0,0
10/5/2023 21:15,1949.6,22.529,576,0,-3.5,2360,0,0
10/5/2023 21:30,1929.2,22.886,571.2,0,-4,2364,0,0
10/5/2023 21:45,1928.8,23.309,536,0,-4,2352,0,0
10/5/2023 22:00,1634.8,19.542,544.8,0,-4,2312,0,0
10/5/2023 22:15,1642,19.392,494,0,-4,1988,0,0
10/5/2023 22:30,1602.8,19.754,463.2,0,-4,1920,0,0
10/5/2023 22:45,1561.6,19.622,470.8,0,-4.5,1868,0,0
10/5/2023 23:00,1331.2,18.257,462.8,0,-4.5,1800,0,0
10/5/2023 23:15,1346,18.667,413.6,0,-4.5,1664,0,0
10/5/2023 23:30,1294.8,18.978,401.6,0,-4.5,1648,0,0
10/5/2023 23:45,1232.4,19.147,401.2,0,-5,1632,0,0
10/6/2023 0:00,1138,18.249,396.8,0,-5,1584,0,0
10/6/2023 0:15,1089.6,18.617,366.4,0,-5,1476,0,0
10/6/2023 0:30,1072.8,18.963,367.2,0,-5,1516,0,0
10/6/2023 0:45,1108,19.625,356.8,0,-4.5,1480,0,0
10/6/2023 1:00,1074.4,19.973,372,0,-5,1260,0,0
10/6/2023 1:15,1086.4,20.381,377.6,0,-4.5,1244,0,0
10/6/2023 1:30,1048,20.646,372.4,0,-4.5,1244,0,0
10/6/2023 1:45,1035.2,20.894,356,0,-4.5,1228,0,0
10/6/2023 2:00,1025.2,21.123,338,0,-4.5,1228,0,0
10/6/2023 2:15,1021.2,21.256,327.2,0,-4.5,1228,0,0
10/6/2023 2:30,1017.6,21.438,310.8,0,-5,1236,0,0
10/6/2023 2:45,979.6,21.609,313.6,0,-5,1224,0,0
10/6/2023 3:00,932.4,21.757,307.6,0,-5,1236,0,0
10/6/2023 3:15,941.2,21.855,295.6,0,-5,1256,0,0
10/6/2023 3:30,922,21.893,289.6,0,-5,1256,0,0
10/6/2023 3:45,917.6,22.042,281.2,0,-5,1284,0,0
10/6/2023 4:00,904.4,21.829,265.6,0,-5,1308,0,0
10/6/2023 4:15,921.6,21.351,263.2,0,-5,1352,0,0
10/6/2023 4:30,917.6,20.486,266.8,0,-5,1432,0,0
10/6/2023 4:45,959.2,20.903,250.8,0,-5,1712,0,0
10/6/2023 5:00,1110.8,21.013,278.4,0,-5,1780,0,0
10/6/2023 5:15,1160,19.926,296.8,0,-4.5,1924,0,0
10/6/2023 5:30,1231.2,18.498,314,0,-4.5,2016,0,0
10/6/2023 5:45,1346,16.805,325.2,0,-4.5,2160,0,0
10/6/2023 6:00,1590,18.576,356,0,-4.5,2216,0,0
10/6/2023 6:15,1627.6,18.81,426,0,-4,2484,0,0
10/6/2023 6:30,1679.2,18.597,454.8,0,-5.5,2496,0,0
10/6/2023 6:45,1665.2,18.932,454,0,-5.5,2476,0,0
10/6/2023 7:00,1938.4,21.937,461.6,0,-5.5,2452,0,0
10/6/2023 7:15,1896,22.136,548.8,0,-4,2668,0,0
10/6/2023 7:30,1772,22.206,524.4,0,-2.5,2612,0,0
10/6/2023 7:45,1825.6,22.241,526.4,0,-1.5,2620,0,0
10/6/2023 8:00,1894.4,22.076,541.2,0,-1,2588,0,0
10/6/2023 8:15,1793.6,22.142,536.4,0,-0.5,2588,0,0
10/6/2023 8:30,1835.6,22.304,533.6,0,-0.5,2604,0,0
10/6/2023 8:45,1876.4,22.559,548.4,0,-0.5,2592,0,0
10/6/2023 9:00,1806,22.458,519.2,0,-0.5,2596,0,0
10/6/2023 9:15,1851.2,22.313,516.8,0,-0.5,2576,0,0
10/6/2023 9:30,1857.2,22.409,527.6,0,-0.5,2536,0,0
10/6/2023 9:45,1968.8,22.452,521.6,0,-0.5,2552,0,0
10/6/2023 10:00,1846.4,22.518,532,0,-0.5,2532,0,0
10/6/2023 10:15,1904.8,22.545,497.6,0,-0.5,2564,0,0
10/6/2023 10:30,1858,22.857,512,0,-0.5,2564,0,0
10/6/2023 10:45,1857.2,22.879,518.8,0,-0.5,2504,0,0
10/6/2023 11:00,1837.6,22.947,526,0,-0.5,2504,0,0
10/6/2023 11:15,1966,23.11,497.6,0,-0.5,2464,0,0
10/6/2023 11:30,1961.6,23.303,503.2,0,-0.5,2452,0,0
10/6/2023 11:45,1922.8,23.391,513.2,0,-0.5,2432,0,0
10/6/2023 12:00,1968.8,23.577,513.6,0,-0.5,2420,0,0
10/6/2023 12:15,1939.6,23.744,521.6,0,-0.5,2452,0,0
10/6/2023 12:30,1832,24.136,527.2,0,-0.5,2440,0,0
10/6/2023 12:45,1888,23.778,534.8,0,-0.5,2448,0,0
10/6/2023 13:00,1826,23.086,519.6,0,-0.5,2420,0,0
10/6/2023 13:15,1866.4,23.216,489.6,0,-0.5,2328,0,0
10/6/2023 13:30,1856.4,23.422,466,0,-0.5,2332,0,0
10/6/2023 13:45,1692.4,23.62,455.2,0,-0.5,2320,0,0
10/6/2023 14:00,1797.6,23.7,455.6,0,-0.5,2356,0,0
10/6/2023 14:15,1794,23.616,450.4,0,-0.5,2344,0,0
10/6/2023 14:30,1739.6,23.504,454.8,0,-0.5,2396,0,0
10/6/2023 14:45,1756.8,23.437,444,0,-0.5,2388,0,0
10/6/2023 15:00,1841.2,23.177,454,0,-0.5,2360,0,0
10/6/2023 15:15,1819.6,23.336,484.8,0,-0.5,2380,0,0
10/6/2023 15:30,1788.8,23.025,478,0,-0.5,2404,0,0
10/6/2023 15:45,1854.4,24.236,445.6,0,-0.5,2412,0,0
10/6/2023 16:00,2044.4,25.383,475.2,0,-0.5,2496,0,0
10/6/2023 16:15,1930,24.967,501.2,0,-0.5,2596,0,0
10/6/2023 16:30,1979.2,24.478,479.2,0,-0.5,2592,0,0
10/6/2023 16:45,1908.8,23.782,505.2,0,-0.5,2624,0,0
10/6/2023 17:00,1922.8,22.912,504,0,-0.5,2752,0,0
10/6/2023 17:15,1945.2,22.217,516,0,-0.5,2808,0,0
10/6/2023 17:30,2004,21.724,535.2,0,-0.5,2796,0,0
10/6/2023 17:45,2044,21.553,558,0,-0.5,2740,0,0
10/6/2023 18:00,2050,21.49,536.4,0,-0.5,2728,0,0
10/6/2023 18:15,2047.6,21.871,556.8,0,-0.5,2720,0,0
10/6/2023 18:30,2084.8,21.734,570,0,-1,2664,0,0
10/6/2023 18:45,2046.4,21.619,561.6,0,-1,2628,0,0
10/6/2023 19:00,1998,21.114,580,0,-2,2600,0,0
10/6/2023 19:15,1882,21.327,561.2,0,-2.5,2532,0,0
10/6/2023 19:30,1946,21.495,564.4,0,-3.5,2528,0,0
10/6/2023 19:45,1922.4,21.578,572.8,0,-5,2536,0,0
10/6/2023 20:00,1955.2,21.791,564.4,0,-5.5,2480,0,0
10/6/2023 20:15,1977.6,22.006,557.6,0,-6.5,2448,0,0
10/6/2023 20:30,2001.6,22.277,551.6,0,-7,2416,0,0
10/6/2023 20:45,1951.2,22.43,568,0,-7,2384,0,0
10/6/2023 21:00,1922.4,22.778,554,0,-7,2348,0,0
10/6/2023 21:15,1960.8,23.289,536.4,0,-7,2356,0,0
10/6/2023 21:30,1901.6,23.685,583.2,0,-7.5,2316,0,0
10/6/2023 21:45,1820,22.614,554.4,0,-7.5,2272,0,0
10/6/2023 22:00,1514,20.198,536,0,-8.5,2140,0,0
10/6/2023 22:15,1497.6,20.718,492,0,-8.5,1916,0,0
10/6/2023 22:30,1347.2,21.328,455.6,0,-9,1896,0,0
10/6/2023 22:45,1307.6,20.967,465.6,0,-9,1884,0,0
10/6/2023 23:00,1123.6,19.185,433.6,0,-9,1780,0,0
10/6/2023 23:15,1123.6,19.434,388,0,-9.5,1616,0,0
10/6/2023 23:30,1134,19.854,384.8,0,-10,1600,0,0
10/6/2023 23:45,1110.8,19.995,397.6,0,-10.5,1564,0,0
10/7/2023 0:00,1014.4,19.329,383.6,0,-10.5,1552,0,0
10/7/2023 0:15,992,19.661,352.4,0,-11,1464,0,0
10/7/2023 0:30,956.4,19.903,352.4,0,-11.5,1476,0,0
10/7/2023 0:45,974,20.337,342.8,0,-11,1460,0,0
10/7/2023 1:00,959.2,20.968,340.4,0,-11,1376,0,0
10/7/2023 1:15,936.4,21.292,359.6,0,-11,1188,0,0
10/7/2023 1:30,948,21.56,345.2,0,-11,1168,0,0
10/7/2023 1:45,925.6,21.844,330,0,-11,1156,0,0
10/7/2023 2:00,893.2,22.092,331.6,0,-11,1148,0,0
10/7/2023 2:15,902.8,22.275,306.4,0,-10.5,1140,0,0
10/7/2023 2:30,874.4,22.376,303.2,0,-11,1152,0,0
10/7/2023 2:45,890.8,22.513,309.6,0,-10,1156,0,0
10/7/2023 3:00,1130,21.985,299.6,0,-10,1156,0,0
10/7/2023 3:15,1097.2,22.177,283.2,0,-9,1140,0,0
10/7/2023 3:30,1227.2,21.839,272.8,0,-9,1168,0,0
10/7/2023 3:45,1251.6,21.85,254,0,-9,1164,0,0
10/7/2023 4:00,1214,21.685,255.2,0,-9,1188,0,0
10/7/2023 4:15,1175.6,21.537,265.6,0,-8.5,1232,0,0
10/7/2023 4:30,1078.8,20.91,260,0,-8.5,1288,0,0
10/7/2023 4:45,1089.6,20.999,250,0,-8.5,1576,0,0
10/7/2023 5:00,1173.2,21.38,262,0,-8,1704,0,0
10/7/2023 5:15,1254.8,20.569,291.6,0,-7.5,1812,0,0
10/7/2023 5:30,1256.4,18.813,309.6,0,-8,1880,0,0
10/7/2023 5:45,1374,18.71,307.6,0,-8,2216,0,0
10/7/2023 6:00,1709.6,21.736,318.4,0,-8.5,2388,0,0
10/7/2023 6:15,1782.8,20.569,395.6,0,-8,2448,0,0
10/7/2023 6:30,1825.2,19.995,405.6,0,-8,2452,0,0
10/7/2023 6:45,1815.2,20.578,415.2,0,-7,2420,0,0
10/7/2023 7:00,1954.4,22.847,427.2,0,-7,2480,0,0
10/7/2023 7:15,1907.2,22.771,487.6,0,-5.5,2632,0,0
10/7/2023 7:30,1883.2,22.294,502,0,-5,2628,0,0
10/7/2023 7:45,1868.4,22.391,510.8,0,-4,2588,0,0
10/7/2023 8:00,1953.2,22.599,518.4,0,-3.5,2604,0,0
10/7/2023 8:15,1918.4,22.321,515.6,0,-2,2620,0,0
10/7/2023 8:30,1966.4,22.104,518.4,0,-1,2576,0,0
10/7/2023 8:45,1924.8,21.814,558,0,-0.5,2552,0,0
10/7/2023 9:00,1935.6,21.658,564,0,-0.5,2588,0,0
10/7/2023 9:15,1994.4,21.584,546.8,0,-0.5,2568,0,0
10/7/2023 9:30,1944,21.706,563.6,0,-0.5,2556,0,0
10/7/2023 9:45,1855.2,21.736,554,0,-0.5,2552,0,0
10/7/2023 10:00,1898.4,22.031,541.2,0,-0.5,2576,0,0
10/7/2023 10:15,1959.2,21.97,549.6,0,-0.5,2572,0,0
10/7/2023 10:30,1952.8,21.873,547.2,0,-0.5,2552,0,0
10/7/2023 10:45,1953.2,21.828,556.8,0,-0.5,2512,0,0
10/7/2023 11:00,1976.8,21.968,555.2,0,-0.5,2512,0,0
10/7/2023 11:15,1960,22.183,545.6,0,-0.5,2496,0,0
10/7/2023 11:30,1940.4,22.241,574.8,0,-0.5,2512,0,0
10/7/2023 11:45,1933.6,22.274,556.8,0,-0.5,2492,0,0
10/7/2023 12:00,1948,22.078,547.2,0,-0.5,2472,0,0
10/7/2023 12:15,2044,22.272,545.2,0,-0.5,2444,0,0
10/7/2023 12:30,2016,22.783,546,0,-0.5,2456,0,0
10/7/2023 12:45,1960,22.896,538.4,0,-0.5,2424,0,0
10/7/2023 13:00,1934.8,21.793,552.4,0,-0.5,2404,0,0
10/7/2023 13:15,1884.4,21.88,551.2,0,-0.5,2320,0,0
10/7/2023 13:30,1933.6,22.03,527.2,0,-0.5,2328,0,0
10/7/2023 13:45,1897.2,22.181,533.6,0,-0.5,2312,0,0
10/7/2023 14:00,1805.2,22.375,540.4,0,-0.5,2276,0,0
10/7/2023 14:15,1837.2,22.107,528.4,0,-0.5,2296,0,0
10/7/2023 14:30,1885.6,22.248,514.8,0,-0.5,2320,0,0
10/7/2023 14:45,1784.8,22.29,514.4,0,-0.5,2324,0,0
10/7/2023 15:00,1795.2,22.374,510.8,0,-0.5,2340,0,0
10/7/2023 15:15,1835.6,22.17,511.2,0,-0.5,2356,0,0
10/7/2023 15:30,1803.6,22.005,520.4,0,-0.5,2380,0,0
10/7/2023 15:45,1894.4,22.236,519.6,0,-0.5,2412,0,0
10/7/2023 16:00,1912.4,24.004,509.2,0,-0.5,2444,0,0
10/7/2023 16:15,1986.8,23.785,543.6,0,-0.5,2620,0,0
10/7/2023 16:30,1842,23.485,555.2,0,-0.5,2704,0,0
10/7/2023 16:45,1968.4,22.87,532,0,-0.5,2708,0,0
10/7/2023 17:00,2094,22.149,556,0,-0.5,2732,0,0
10/7/2023 17:15,2154.4,21.777,562,0,-0.5,2740,0,0
10/7/2023 17:30,2071.6,21.809,563.2,0,-0.5,2768,0,0
10/7/2023 17:45,2096,21.645,566,0,-0.5,2784,0,0
10/7/2023 18:00,2066.4,21.557,570,0,-0.5,2788,0,0
10/7/2023 18:15,2082.8,21.481,578,0,-0.5,2724,0,0
10/7/2023 18:30,2210,21.692,579.2,0,-0.5,2700,0,0
10/7/2023 18:45,2110.8,21.406,593.6,0,-0.5,2660,0,0
10/7/2023 19:00,2028.8,21.083,611.6,0,-0.5,2592,0,0
10/7/2023 19:15,2004,21.225,586.4,0,-1,2516,0,0
10/7/2023 19:30,2017.6,21.39,595.6,0,-1,2512,0,0
10/7/2023 19:45,1991.6,21.598,602,0,-1,2480,0,0
10/7/2023 20:00,1957.2,21.908,586,0,-1,2456,0,0
10/7/2023 20:15,1926.4,22.349,594.4,0,-1,2448,0,0
10/7/2023 20:30,1998.8,22.585,592.4,0,-1,2448,0,0
10/7/2023 20:45,1949.6,22.866,582.4,0,-1,2392,0,0
10/7/2023 21:00,1926.4,23.317,589.2,0,-2.5,2380,0,0
10/7/2023 21:15,1919.6,23.731,588.4,0,-4,2348,0,0
10/7/2023 21:30,1846.4,24.065,580.4,0,-5.5,2344,0,0
10/7/2023 21:45,1726,21.821,562.8,0,-7,2328,0,0
10/7/2023 22:00,1584.8,19.77,519.2,0,-8.5,2132,0,0
10/7/2023 22:15,1576.4,20.209,479.2,0,-9.5,1968,0,0
10/7/2023 22:30,1516,20.612,467.2,0,-11,1960,0,0
10/7/2023 22:45,1517.6,19.896,482.4,0,-11.5,1948,0,0
10/7/2023 23:00,1432,18.237,443.6,0,-12,1840,0,0
10/7/2023 23:15,1427.2,18.533,392,0,-13,1700,0,0
10/7/2023 23:30,1422.4,18.801,388.4,0,-13.5,1660,0,0
10/7/2023 23:45,1432.8,18.359,384,0,-13.5,1636,0,0
10/8/2023 0:00,1362.8,17.923,375.2,0,-14,1548,0,0
10/8/2023 0:15,1236.4,18.392,356.8,0,-13.5,1484,0,0
10/8/2023 0:30,1128.8,18.646,358.8,0,-13,1492,0,0
10/8/2023 0:45,1092,18.868,355.2,0,-13,1492,0,0
10/8/2023 1:00,1056,18.997,369.2,0,-13,1484,0,0
10/8/2023 1:15,1047.6,19.622,348.4,0,-12.5,1480,0,0
10/8/2023 1:30,1074,20.265,360.4,0,-13.5,1400,0,0
10/8/2023 1:45,1071.6,20.48,366.8,0,-13,1220,0,0
10/8/2023 2:00,1056,20.745,358.8,0,-12.5,1212,0,0
10/8/2023 2:15,1031.6,21.004,357.6,0,-11,1192,0,0
10/8/2023 2:30,989.6,21.182,352.8,0,-11,1196,0,0
10/8/2023 2:45,1009.2,21.291,340,0,-10,1188,0,0
10/8/2023 3:00,986.4,21.371,329.2,0,-10,1184,0,0
10/8/2023 3:15,972.4,21.613,316.8,0,-9.5,1196,0,0
