Date_time,BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),,,,,,,,,,,,
11/16/2023 6:15,23.287,2580,12.709,559.6,21.746,,,,,,,,,,,,
11/16/2023 6:30,23.083,2542,12.709,651.2,21.261,,,,,,,,,,,,
11/16/2023 6:45,25.161,2493.6,12.709,665.2,21.081,,,,,,,,,,,,
11/16/2023 7:00,27.249,2578.4,12.741,818.8,24.652,,,,,,,,,,,,
11/16/2023 7:15,27.264,2667.2,12.749,816.8,24.691,,,,,,,,,,,,
11/16/2023 7:30,27.274,2664.4,12.78,854.8,24.558,,,,,,,,,,,,
11/16/2023 7:45,27.335,2680,12.788,900.8,24.714,,,,,,,,,,,,
11/16/2023 8:00,27.488,2588.4,12.796,1010,24.636,,,,,,,,,,,,
11/16/2023 8:15,27.439,2602.8,12.788,960,25.129,,,,,,,,,,,,
11/16/2023 8:30,27.322,2610,12.85,994.4,24.667,,,,,,,,,,,,
11/16/2023 8:45,27.469,2616.8,12.897,1016.8,24.55,,,,,,,,,,,,
11/16/2023 9:00,27.593,2600.8,12.944,991.2,24.973,,,,,,,,,,,,
11/16/2023 9:15,27.643,2597.6,12.952,938,24.933,,,,,,,,,,,,
11/16/2023 9:30,27.616,2574,12.937,945.6,24.933,,,,,,,,,,,,
11/16/2023 9:45,27.69,2556.8,12.991,972,24.949,,,,,,,,,,,,
11/16/2023 10:00,27.803,2536.8,13.031,932.8,25.043,,,,,,,,,,,,
11/16/2023 10:15,27.942,2569.2,13.046,923.6,25.286,,,,,,,,,,,,
11/16/2023 10:30,28.091,2560,13.054,922,25.615,,,,,,,,,,,,
11/16/2023 10:45,28.076,2546,13.07,937.2,25.576,,,,,,,,,,,,
11/16/2023 11:00,28.072,2555.6,13.109,960.4,25.552,,,,,,,,,,,,
11/16/2023 11:15,28.151,2565.6,13.109,907.2,25.724,,,,,,,,,,,,
11/16/2023 11:30,28.232,2560.8,13.109,953.6,25.717,,,,,,,,,,,,
11/16/2023 11:45,27.754,2535.2,13.109,925.6,25.897,,,,,,,,,,,,
11/16/2023 12:00,27.359,2538.8,13.07,918,23.406,,,,,,,,,,,,
11/16/2023 12:15,27.674,2456,13.062,940,25.388,,,,,,,,,,,,
11/16/2023 12:30,27.787,2399.2,13.054,873.2,25.756,,,,,,,,,,,,
11/16/2023 12:45,27.999,2400.8,13.046,857.6,25.857,,,,,,,,,,,,
11/16/2023 13:00,28.156,2405.6,13.015,876.4,25.912,,,,,,,,,,,,
11/16/2023 13:15,28.306,2378,13.007,897.2,26.273,,,,,,,,,,,,
11/16/2023 13:30,28.404,2354.4,12.976,897.6,26.398,,,,,,,,,,,,
11/16/2023 13:45,28.612,2358.8,12.999,862.4,26.578,,,,,,,,,,,,
11/16/2023 14:00,28.742,2382,12.976,831.2,26.836,,,,,,,,,,,,
11/16/2023 14:15,28.834,2361.2,12.976,854,26.891,,,,,,,,,,,,
11/16/2023 14:30,28.711,2382,12.976,830.4,26.656,,,,,,,,,,,,
11/16/2023 14:45,28.681,2365.6,12.968,866,26.562,,,,,,,,,,,,
11/16/2023 15:00,28.812,2394.4,12.952,879.6,26.813,,,,,,,,,,,,
11/16/2023 15:15,28.641,2422.8,12.913,893.6,26.711,,,,,,,,,,,,
11/16/2023 15:30,28.53,2452.4,12.85,878.4,26.453,,,,,,,,,,,,
11/16/2023 15:45,28.427,2465.6,12.897,880.8,26.257,,,,,,,,,,,,
11/16/2023 16:00,28.585,2482.4,12.858,909.6,20.72,,,,,,,,,,,,
11/16/2023 16:15,31.243,2548.4,12.858,881.6,28.794,,,,,,,,,,,,
11/16/2023 16:30,29.828,2704.8,12.882,994.4,27.596,,,,,,,,,,,,
11/16/2023 16:45,29.167,2656.4,12.858,970.4,26.664,,,,,,,,,,,,
11/16/2023 17:00,28.52,2772.8,12.858,915.2,26.124,,,,,,,,,,,,
11/16/2023 17:15,28.073,2799.2,12.882,858,25.529,,,,,,,,,,,,
11/16/2023 17:30,27.728,2821.2,12.85,858.4,24.839,,,,,,,,,,,,
11/16/2023 17:45,27.434,2822.8,12.827,889.6,24.534,,,,,,,,,,,,
11/16/2023 18:00,27.324,2804,12.843,889.6,24.495,,,,,,,,,,,,
11/16/2023 18:15,27.498,2788,12.843,832.8,24.417,,,,,,,,,,,,
11/16/2023 18:30,27.606,2738.8,12.843,803.6,24.785,,,,,,,,,,,,
11/16/2023 18:45,27.152,2706.4,12.843,804,24.941,,,,,,,,,,,,
11/16/2023 19:00,26.597,2661.2,12.811,838.4,23.892,,,,,,,,,,,,
11/16/2023 19:15,26.647,2607.6,12.835,836.4,23.962,,,,,,,,,,,,
11/16/2023 19:30,26.809,2566.4,12.827,807.6,24.15,,,,,,,,,,,,
11/16/2023 19:45,26.909,2528.8,12.827,814,24.37,,,,,,,,,,,,
11/16/2023 20:00,26.902,2552.4,12.827,797.6,24.424,,,,,,,,,,,,
11/16/2023 20:15,26.885,2519.2,12.803,828.8,24.393,,,,,,,,,,,,
11/16/2023 20:30,26.895,2493.2,12.803,898.8,24.315,,,,,,,,,,,,
11/16/2023 20:45,26.614,2490,12.803,898.8,24.424,,,,,,,,,,,,
11/16/2023 21:00,26.524,2457.2,12.827,878,24.182,,,,,,,,,,,,
11/16/2023 21:15,26.751,2417.2,12.827,880.8,24.393,,,,,,,,,,,,
11/16/2023 21:30,27.051,2409.6,12.827,853.6,24.612,,,,,,,,,,,,
11/16/2023 21:45,24.866,2368,12.827,823.2,24.879,,,,,,,,,,,,
11/16/2023 22:00,21.677,2194.4,12.772,778,20.407,,,,,,,,,,,,
11/16/2023 22:15,21.898,1968.8,12.796,694,20.54,,,,,,,,,,,,
11/16/2023 22:30,22.166,1937.2,12.819,662.4,20.673,,,,,,,,,,,,
11/16/2023 22:45,21.383,1912.8,12.772,674,21.237,,,,,,,,,,,,
11/16/2023 23:00,19.849,1826,12.796,636.4,18.904,,,,,,,,,,,,
11/16/2023 23:15,20.266,1660,12.796,618.8,19.303,,,,,,,,,,,,
11/16/2023 23:30,20.678,1651.6,12.819,566,20.078,,,,,,,,,,,,
11/16/2023 23:45,20.691,1628.4,12.796,590.4,20.415,,,,,,,,,,,,
11/17/2023 0:00,20.095,1604.4,12.796,530.8,19.695,,,,,,,,,,,,
11/17/2023 0:15,20.372,1537.6,12.788,505.2,20.039,,,,,,,,,,,,
11/17/2023 0:30,20.625,1555.2,12.764,457.6,20.211,,,,,,,,,,,,
11/17/2023 0:45,20.867,1546.4,12.764,427.2,20.72,,,,,,,,,,,,
11/17/2023 1:00,21.062,1542,12.764,406.4,20.822,,,,,,,,,,,,
11/17/2023 1:15,21.295,1531.2,12.788,403.2,21.175,,,,,,,,,,,,
11/17/2023 1:30,21.594,1528.4,12.764,430.8,21.511,,,,,,,,,,,,
11/17/2023 1:45,21.831,1548.4,12.788,406.8,21.691,,,,,,,,,,,,
11/17/2023 2:00,22.006,1551.2,12.764,397.2,21.989,,,,,,,,,,,,
11/17/2023 2:15,22.13,1553.2,12.788,378.8,22.146,,,,,,,,,,,,
11/17/2023 2:30,22.267,1543.6,12.788,372.8,22.2,,,,,,,,,,,,
11/17/2023 2:45,22.708,1498.4,12.788,382.8,22.952,,,,,,,,,,,,
11/17/2023 3:00,22.812,1270.4,12.764,372,22.968,,,,,,,,,,,,
11/17/2023 3:15,23.025,1274,12.788,415.2,23.242,,,,,,,,,,,,
11/17/2023 3:30,23.075,1286.4,12.788,336.8,23.406,,,,,,,,,,,,
11/17/2023 3:45,22.808,1296.4,12.788,329.2,23.187,,,,,,,,,,,,
11/17/2023 4:00,22.551,1480.8,12.756,306.4,22.623,,,,,,,,,,,,
11/17/2023 4:15,22.401,1641.6,12.788,311.2,22.6,,,,,,,,,,,,
11/17/2023 4:30,22.24,1698,12.788,313.2,22.177,,,,,,,,,,,,
11/17/2023 4:45,23.09,1753.2,12.788,288,21.958,,,,,,,,,,,,
11/17/2023 5:00,22.58,1866,12.788,350,22.67,,,,,,,,,,,,
11/17/2023 5:15,22.017,1931.6,12.811,320.4,21.817,,,,,,,,,,,,
11/17/2023 5:30,21.677,2027.6,12.803,332.4,20.963,,,,,,,,,,,,
11/17/2023 5:45,23.94,2138,12.78,357.2,21.308,,,,,,,,,,,,
11/17/2023 6:00,24.863,2373.2,12.78,393.6,23.876,,,,,,,,,,,,
11/17/2023 6:15,23.838,2557.2,12.803,499.6,22.514,,,,,,,,,,,,
11/17/2023 6:30,23.344,2537.6,12.78,583.2,21.715,,,,,,,,,,,,
11/17/2023 6:45,25.854,2486,12.803,679.2,21.668,,,,,,,,,,,,
11/17/2023 7:00,27.71,2570,12.811,726.4,25.035,,,,,,,,,,,,
11/17/2023 7:15,27.649,2649.2,12.788,797.2,25.208,,,,,,,,,,,,
11/17/2023 7:30,27.672,2641.6,12.819,818,25.02,,,,,,,,,,,,
11/17/2023 7:45,27.826,2620,12.803,824.4,25.129,,,,,,,,,,,,
11/17/2023 8:00,27.791,2591.6,12.858,833.6,25.38,,,,,,,,,,,,
11/17/2023 8:15,27.742,2583.6,12.835,896,25.231,,,,,,,,,,,,
11/17/2023 8:30,27.782,2559.2,12.843,884.4,25.074,,,,,,,,,,,,
11/17/2023 8:45,27.877,2556,12.882,938.8,25.208,,,,,,,,,,,,
11/17/2023 9:00,28.016,2575.2,12.905,1020.4,25.497,,,,,,,,,,,,
11/17/2023 9:15,28.029,2576.8,12.976,950,25.623,,,,,,,,,,,,
11/17/2023 9:30,28.089,2590,12.999,909.2,25.756,,,,,,,,,,,,
11/17/2023 9:45,28.195,2590.4,13.07,867.2,25.521,,,,,,,,,,,,
11/17/2023 10:00,28.356,2582,13.093,928.8,25.897,,,,,,,,,,,,
11/17/2023 10:15,28.377,2557.2,13.109,936.4,26.139,,,,,,,,,,,,
11/17/2023 10:30,28.327,2514.8,13.14,923.2,25.967,,,,,,,,,,,,
11/17/2023 10:45,28.386,2518.8,13.148,943.2,25.818,,,,,,,,,,,,
11/17/2023 11:00,28.549,2499.2,13.156,912.8,26.045,,,,,,,,,,,,
11/17/2023 11:15,28.589,2500,13.156,921.6,26.273,,,,,,,,,,,,
11/17/2023 11:30,28.713,2518,13.148,921.6,26.327,,,,,,,,,,,,
11/17/2023 11:45,27.945,2524,13.148,872,26.586,,,,,,,,,,,,
11/17/2023 12:00,27.018,2481.2,13.171,881.2,24.636,,,,,,,,,,,,
11/17/2023 12:15,27.232,2350.8,13.171,854.8,25.168,,,,,,,,,,,,
11/17/2023 12:30,27.505,2301.2,13.148,861.6,25.466,,,,,,,,,,,,
11/17/2023 12:45,27.729,2313.6,13.148,809.6,25.654,,,,,,,,,,,,
11/17/2023 13:00,27.693,2269.6,13.125,824.8,25.724,,,,,,,,,,,,
11/17/2023 13:15,27.789,2307.6,13.14,810.4,25.818,,,,,,,,,,,,
11/17/2023 13:30,27.866,2332.8,13.109,809.2,25.756,,,,,,,,,,,,
11/17/2023 13:45,27.982,2348.8,13.101,789.6,26.03,,,,,,,,,,,,
11/17/2023 14:00,28.002,2341.6,13.07,819.2,26.038,,,,,,,,,,,,
11/17/2023 14:15,27.962,2364.4,13.07,850,26.053,,,,,,,,,,,,
11/17/2023 14:30,27.949,2326.4,13.07,843.2,25.991,,,,,,,,,,,,
11/17/2023 14:45,27.993,2312.8,13.093,848.4,25.834,,,,,,,,,,,,
11/17/2023 15:00,27.979,2361.2,13.062,876.8,25.842,,,,,,,,,,,,
11/17/2023 15:15,27.974,2384.4,13.054,912,25.998,,,,,,,,,,,,
11/17/2023 15:30,27.802,2395.2,13.054,852,25.818,,,,,,,,,,,,
11/17/2023 15:45,28.425,2435.2,13.023,814.8,25.591,,,,,,,,,,,,
11/17/2023 16:00,30.44,2519.6,13.046,846.8,27.933,,,,,,,,,,,,
11/17/2023 16:15,30.454,2632.4,12.991,862.8,28.081,,,,,,,,,,,,
11/17/2023 16:30,30.081,2640.8,13.015,842,28.019,,,,,,,,,,,,
11/17/2023 16:45,29.255,2650.4,13.007,879.2,27.001,,,,,,,,,,,,
11/17/2023 17:00,28.68,2718.4,13.007,888.8,26.218,,,,,,,,,,,,
11/17/2023 17:15,28.227,2711.2,12.976,866.8,25.717,,,,,,,,,,,,
11/17/2023 17:30,27.992,2717.2,12.976,817.6,25.278,,,,,,,,,,,,
11/17/2023 17:45,27.596,2762.8,12.991,755.2,25.114,,,,,,,,,,,,
11/17/2023 18:00,27.499,2755.2,12.96,815.6,24.879,,,,,,,,,,,,
11/17/2023 18:15,27.546,2742,12.952,830.8,24.902,,,,,,,,,,,,
11/17/2023 18:30,27.736,2701.6,12.921,800,25.184,,,,,,,,,,,,
11/17/2023 18:45,27.831,2671.2,12.897,783.6,25.325,,,,,,,,,,,,
11/17/2023 19:00,26.974,2579.2,12.913,774.8,24.644,,,,,,,,,,,,
11/17/2023 19:15,27.102,2508.4,12.882,760,24.769,,,,,,,,,,,,
11/17/2023 19:30,27.118,2490.8,12.905,757.2,24.871,,,,,,,,,,,,
11/17/2023 19:45,27.332,2474.4,12.905,762.4,25.02,,,,,,,,,,,,
11/17/2023 20:00,27.484,2489.6,12.897,750,25.067,,,,,,,,,,,,
11/17/2023 20:15,27.637,2462,12.897,812,25.223,,,,,,,,,,,,
11/17/2023 20:30,27.813,2464.8,12.835,760,25.505,,,,,,,,,,,,
11/17/2023 20:45,27.936,2447.2,12.858,726.8,25.662,,,,,,,,,,,,
11/17/2023 21:00,27.774,2426.4,12.882,746,25.803,,,,,,,,,,,,
11/17/2023 21:15,27.82,2384.4,12.85,753.2,25.717,,,,,,,,,,,,
11/17/2023 21:30,28.003,2418.8,12.85,732.8,25.74,,,,,,,,,,,,
11/17/2023 21:45,28.317,2420.4,12.843,736.4,26.186,,,,,,,,,,,,
11/17/2023 22:00,22.384,2407.6,12.819,678.8,22.146,,,,,,,,,,,,
11/17/2023 22:15,22.774,2066,12.843,586,21.488,,,,,,,,,,,,
11/17/2023 22:30,23.113,2015.6,12.811,601.2,22.091,,,,,,,,,,,,
11/17/2023 22:45,23.348,1952.8,12.811,617.2,22.537,,,,,,,,,,,,
11/17/2023 23:00,21.537,2036,12.835,566,22.146,,,,,,,,,,,,
11/17/2023 23:15,20.975,1848.8,12.827,510.8,20.478,,,,,,,,,,,,
11/17/2023 23:30,21.127,1707.2,12.803,482,20.642,,,,,,,,,,,,
11/17/2023 23:45,20.798,1670.4,12.803,539.6,20.924,,,,,,,,,,,,
11/18/2023 0:00,20.456,1575.2,12.772,491.2,20.251,,,,,,,,,,,,
11/18/2023 0:15,20.592,1513.2,12.772,456,20.376,,,,,,,,,,,,
11/18/2023 0:30,20.796,1514.4,12.796,535.2,20.556,,,,,,,,,,,,
11/18/2023 0:45,21.043,1497.6,12.733,604,20.807,,,,,,,,,,,,
11/18/2023 1:00,21.256,1469.2,12.756,585.2,20.94,,,,,,,,,,,,
11/18/2023 1:15,21.505,1468,12.78,556.4,21.37,,,,,,,,,,,,
11/18/2023 1:30,21.794,1468.4,12.78,526.8,21.668,,,,,,,,,,,,
11/18/2023 1:45,22.004,1483.6,12.78,446,21.934,,,,,,,,,,,,
11/18/2023 2:00,22.314,1477.6,12.749,425.6,22.185,,,,,,,,,,,,
11/18/2023 2:15,22.634,1293.2,12.725,502.8,22.709,,,,,,,,,,,,
11/18/2023 2:30,22.687,1179.6,12.725,504,22.702,,,,,,,,,,,,
11/18/2023 2:45,22.633,1176.4,12.725,497.2,23.093,,,,,,,,,,,,
11/18/2023 3:00,22.401,1136.4,12.717,474,21.566,,,,,,,,,,,,
11/18/2023 3:15,22.64,1120.8,12.717,470.4,22.725,,,,,,,,,,,,
11/18/2023 3:30,22.656,1149.6,12.678,451.2,22.772,,,,,,,,,,,,
11/18/2023 3:45,22.76,1178.8,12.702,431.2,22.929,,,,,,,,,,,,
11/18/2023 4:00,22.332,1251.2,12.702,396,22.357,,,,,,,,,,,,
11/18/2023 4:15,22.246,1549.2,12.702,381.6,22.224,,,,,,,,,,,,
11/18/2023 4:30,22.131,1585.6,12.702,386.4,22.138,,,,,,,,,,,,
11/18/2023 4:45,23.19,1618,12.725,392.8,22.185,,,,,,,,,,,,
11/18/2023 5:00,22.721,1718,12.725,414.4,22.702,,,,,,,,,,,,
11/18/2023 5:15,22.298,1764.8,12.678,417.6,22.146,,,,,,,,,,,,
11/18/2023 5:30,21.338,1845.2,12.694,422.4,21.762,,,,,,,,,,,,
11/18/2023 5:45,21.388,2128.4,12.67,423.6,20.024,,,,,,,,,,,,
11/18/2023 6:00,25.1,2388.8,12.67,515.2,23.688,,,,,,,,,,,,
11/18/2023 6:15,24.7,2680,12.67,554.4,23.187,,,,,,,,,,,,
11/18/2023 6:30,24.308,2542,12.686,564.8,22.843,,,,,,,,,,,,
11/18/2023 6:45,23.966,2449.6,12.686,588.4,22.498,,,,,,,,,,,,
11/18/2023 7:00,27.84,2434.4,12.662,618,25.388,,,,,,,,,,,,
11/18/2023 7:15,27.814,2656,12.67,823.6,25.482,,,,,,,,,,,,
11/18/2023 7:30,27.714,2673.2,12.694,818.8,25.388,,,,,,,,,,,,
11/18/2023 7:45,27.466,2651.6,12.741,897.2,25.012,,,,,,,,,,,,
11/18/2023 8:00,27.334,2648,12.756,1007.6,24.636,,,,,,,,,,,,
11/18/2023 8:15,27.204,2644.8,12.788,1046.8,24.393,,,,,,,,,,,,
11/18/2023 8:30,27.14,2604,12.858,1054.4,24.511,,,,,,,,,,,,
11/18/2023 8:45,27.076,2607.6,12.858,1073.6,24.283,,,,,,,,,,,,
11/18/2023 9:00,27,2610,12.952,1048.8,24.174,,,,,,,,,,,,
11/18/2023 9:15,27.064,2580,12.968,1033.6,24.479,,,,,,,,,,,,
11/18/2023 9:30,26.991,2588.4,13.007,954,24.44,,,,,,,,,,,,
11/18/2023 9:45,26.926,2558.4,13.023,1006.4,24.041,,,,,,,,,,,,
11/18/2023 10:00,27.012,2553.6,13.07,1007.6,24.33,,,,,,,,,,,,
11/18/2023 10:15,27.11,2559.6,13.078,954.8,24.409,,,,,,,,,,,,
11/18/2023 10:30,27.165,2570.4,13.078,938,24.558,,,,,,,,,,,,
11/18/2023 10:45,27.293,2578.4,13.078,934.4,24.581,,,,,,,,,,,,
11/18/2023 11:00,27.331,2573.6,13.085,930.8,24.605,,,,,,,,,,,,
11/18/2023 11:15,27.338,2567.2,13.125,909.2,24.699,,,,,,,,,,,,
11/18/2023 11:30,27.39,2544.8,13.101,934.4,24.738,,,,,,,,,,,,
11/18/2023 11:45,26.773,2526.4,13.125,911.2,24.871,,,,,,,,,,,,
11/18/2023 12:00,25.911,2484,13.132,871.2,23.634,,,,,,,,,,,,
11/18/2023 12:15,26.019,2393.6,13.14,845.2,23.751,,,,,,,,,,,,
11/18/2023 12:30,26.051,2397.2,13.164,866.8,23.868,,,,,,,,,,,,
11/18/2023 12:45,26.102,2387.6,13.171,861.6,23.868,,,,,,,,,,,,
11/18/2023 13:00,26.156,2385.2,13.148,865.2,23.868,,,,,,,,,,,,
11/18/2023 13:15,26.192,2375.2,13.187,869.6,23.994,,,,,,,,,,,,
11/18/2023 13:30,26.421,2373.2,13.187,875.6,24.08,,,,,,,,,,,,
11/18/2023 13:45,26.615,2366,13.218,872.8,24.338,,,,,,,,,,,,
11/18/2023 14:00,26.75,2354.8,13.187,895.6,24.605,,,,,,,,,,,,
11/18/2023 14:15,26.711,2372,13.187,867.6,24.526,,,,,,,,,,,,
11/18/2023 14:30,26.819,2357.6,13.148,948,24.526,,,,,,,,,,,,
11/18/2023 14:45,26.884,2384.4,13.14,930.8,24.722,,,,,,,,,,,,
11/18/2023 15:00,26.675,2417.2,13.109,899.6,24.777,,,,,,,,,,,,
11/18/2023 15:15,26.455,2433.6,13.07,882.4,24.471,,,,,,,,,,,,
11/18/2023 15:30,26.401,2467.6,13.093,884.4,24.158,,,,,,,,,,,,
11/18/2023 15:45,27.227,2498.8,13.054,877.6,23.939,,,,,,,,,,,,
11/18/2023 16:00,28.933,2588.4,13.023,880,26.257,,,,,,,,,,,,
11/18/2023 16:15,28.64,2707.6,13.038,907.2,26.014,,,,,,,,,,,,
11/18/2023 16:30,28.369,2752,13.038,884.8,25.779,,,,,,,,,,,,
11/18/2023 16:45,28.109,2740.4,13.007,856.8,25.521,,,,,,,,,,,,
11/18/2023 17:00,27.723,2762.4,12.991,882,25.325,,,,,,,,,,,,
11/18/2023 17:15,27.532,2754.8,12.991,876.8,24.918,,,,,,,,,,,,
11/18/2023 17:30,27.267,2785.2,12.96,821.6,24.291,,,,,,,,,,,,
11/18/2023 17:45,27.06,2782.4,12.944,826.8,24.19,,,,,,,,,,,,
11/18/2023 18:00,27.007,2753.6,12.913,828,24.127,,,,,,,,,,,,
11/18/2023 18:15,27.275,2718,12.897,821.2,24.448,,,,,,,,,,,,
11/18/2023 18:30,27.531,2688,12.858,838.8,24.855,,,,,,,,,,,,
11/18/2023 18:45,27.414,2644,12.843,852,24.988,,,,,,,,,,,,
11/18/2023 19:00,26.869,2586.8,12.811,813.2,24.299,,,,,,,,,,,,
11/18/2023 19:15,27.056,2535.6,12.827,839.2,24.605,,,,,,,,,,,,
11/18/2023 19:30,27.106,2510.4,12.796,820.8,24.8,,,,,,,,,,,,
11/18/2023 19:45,27.415,2517.6,12.788,864,24.832,,,,,,,,,,,,
11/18/2023 20:00,27.655,2495.2,12.756,847.2,25.161,,,,,,,,,,,,
11/18/2023 20:15,27.718,2483.6,12.78,839.6,25.442,,,,,,,,,,,,
11/18/2023 20:30,27.8,2420.8,12.749,848,25.333,,,,,,,,,,,,
11/18/2023 20:45,27.777,2417.6,12.749,898,25.646,,,,,,,,,,,,
11/18/2023 21:00,27.286,2364.8,12.749,889.2,25.121,,,,,,,,,,,,
11/18/2023 21:15,27.326,2329.2,12.741,882.4,24.863,,,,,,,,,,,,
11/18/2023 21:30,27.744,2280,12.741,898,25.208,,,,,,,,,,,,
11/18/2023 21:45,25.121,2315.6,12.741,819.6,25.67,,,,,,,,,,,,
11/18/2023 22:00,21.738,2166.8,12.709,797.6,20.266,,,,,,,,,,,,
11/18/2023 22:15,21.8,1936.4,12.709,717.6,20.266,,,,,,,,,,,,
11/18/2023 22:30,22.037,1925.2,12.733,686,20.517,,,,,,,,,,,,
11/18/2023 22:45,22.429,1914.4,12.749,682.4,20.752,,,,,,,,,,,,
11/18/2023 23:00,22.806,1908,12.749,619.2,21.441,,,,,,,,,,,,
11/18/2023 23:15,22.409,1882.8,12.717,574.4,21.817,,,,,,,,,,,,
11/18/2023 23:30,20.415,1781.2,12.717,548.4,19.64,,,,,,,,,,,,
11/18/2023 23:45,20.154,1631.6,12.686,502,19.734,,,,,,,,,,,,
11/19/2023 0:00,19.866,1585.6,12.686,511.6,19.264,,,,,,,,,,,,
11/19/2023 0:15,20.181,1534.8,12.662,455.2,19.569,,,,,,,,,,,,
11/19/2023 0:30,20.392,1518,12.655,430.8,19.953,,,,,,,,,,,,
11/19/2023 0:45,20.617,1515.2,12.694,437.2,20.149,,,,,,,,,,,,
11/19/2023 1:00,20.821,1527.6,12.647,404,20.462,,,,,,,,,,,,
11/19/2023 1:15,21.04,1522,12.662,409.6,20.658,,,,,,,,,,,,
11/19/2023 1:30,21.229,1515.6,12.631,396.4,21.002,,,,,,,,,,,,
11/19/2023 1:45,21.422,1509.2,12.608,383.2,21.096,,,,,,,,,,,,
11/19/2023 2:00,21.555,1500,12.631,375.2,21.034,,,,,,,,,,,,
11/19/2023 2:15,21.718,1492,12.655,408,21.394,,,,,,,,,,,,
11/19/2023 2:30,21.897,1487.2,12.623,386.4,21.574,,,,,,,,,,,,
11/19/2023 2:45,22.101,1474,12.623,343.6,21.887,,,,,,,,,,,,
11/19/2023 3:00,22.234,1501.6,12.623,341.2,22.06,,,,,,,,,,,,
11/19/2023 3:15,22.376,1504.8,12.647,359.2,22.193,,,,,,,,,,,,
11/19/2023 3:30,22.605,1506.4,12.616,338.8,22.318,,,,,,,,,,,,
11/19/2023 3:45,22.747,1355.2,12.647,388.8,22.678,,,,,,,,,,,,
11/19/2023 4:00,22.665,1259.6,12.616,392.4,22.835,,,,,,,,,,,,
11/19/2023 4:15,22.681,1287.6,12.616,400,22.608,,,,,,,,,,,,
11/19/2023 4:30,22.577,1313.6,12.584,332.4,22.702,,,,,,,,,,,,
11/19/2023 4:45,22.869,1346.4,12.584,323.2,22.482,,,,,,,,,,,,
11/19/2023 5:00,23.31,1409.6,12.576,347.2,23.226,,,,,,,,,,,,
11/19/2023 5:15,23.137,1484.8,12.545,351.2,23.031,,,,,,,,,,,,
11/19/2023 5:30,22.557,1554.8,12.592,355.2,22.545,,,,,,,,,,,,
11/19/2023 5:45,25.277,1655.6,12.592,325.6,21.778,,,,,,,,,,,,
11/19/2023 6:00,27.355,1913.2,12.537,393.6,26.445,,,,,,,,,,,,
11/19/2023 6:15,26.487,2099.6,12.529,466.8,25.881,,,,,,,,,,,,
11/19/2023 6:30,25.69,2266,12.553,540.4,24.573,,,,,,,,,,,,
11/19/2023 6:45,26.931,2391.2,12.529,500.4,23.884,,,,,,,,,,,,
11/19/2023 7:00,29.132,2517.6,12.529,527.6,27.4,,,,,,,,,,,,
11/19/2023 7:15,28.701,2684,12.584,608.4,26.86,,,,,,,,,,,,
11/19/2023 7:30,28.157,2642.4,12.6,662,25.811,,,,,,,,,,,,
11/19/2023 7:45,27.825,2645.6,12.623,874,25.435,,,,,,,,,,,,
11/19/2023 8:00,27.562,2642.8,12.694,910,24.792,,,,,,,,,,,,
11/19/2023 8:15,27.405,2635.6,12.749,946.4,24.8,,,,,,,,,,,,
11/19/2023 8:30,27.217,2615.2,12.764,967.2,24.542,,,,,,,,,,,,
11/19/2023 8:45,27.152,2587.2,12.811,969.2,24.401,,,,,,,,,,,,
11/19/2023 9:00,27.155,2599.6,12.85,912.8,24.691,,,,,,,,,,,,
11/19/2023 9:15,26.94,2584,12.843,893.2,24.221,,,,,,,,,,,,
11/19/2023 9:30,26.838,2554,12.913,897.2,24.08,,,,,,,,,,,,
11/19/2023 9:45,26.94,2556.4,12.929,941.6,24.111,,,,,,,,,,,,
11/19/2023 10:00,27.019,2593.2,12.976,891.6,24.221,,,,,,,,,,,,
11/19/2023 10:15,27.128,2578.8,13.023,858.4,24.589,,,,,,,,,,,,
11/19/2023 10:30,27.197,2582.8,13.07,822,24.839,,,,,,,,,,,,
11/19/2023 10:45,27.414,2610,13.078,824.4,24.722,,,,,,,,,,,,
11/19/2023 11:00,27.492,2601.2,13.085,812.4,25.223,,,,,,,,,,,,
11/19/2023 11:15,27.53,2559.2,13.093,825.2,25.09,,,,,,,,,,,,
11/19/2023 11:30,27.597,2535.6,13.109,804,25.129,,,,,,,,,,,,
11/19/2023 11:45,26.567,2508,13.14,802.8,25.208,,,,,,,,,,,,
11/19/2023 12:00,25.878,2430,13.14,769.6,23.735,,,,,,,,,,,,
11/19/2023 12:15,26.014,2386.8,13.179,778.4,23.853,,,,,,,,,,,,
11/19/2023 12:30,26.063,2357.2,13.156,774,24.033,,,,,,,,,,,,
11/19/2023 12:45,26.171,2322,13.156,782.4,24.041,,,,,,,,,,,,
11/19/2023 13:00,26.343,2310.8,13.179,807.2,24.464,,,,,,,,,,,,
11/19/2023 13:15,26.67,2327.6,13.148,735.2,24.73,,,,,,,,,,,,
11/19/2023 13:30,26.775,2323.6,13.171,720,24.753,,,,,,,,,,,,
11/19/2023 13:45,27.008,2301.6,13.14,792.8,25.012,,,,,,,,,,,,
11/19/2023 14:00,27.129,2286,13.14,815.2,25.184,,,,,,,,,,,,
11/19/2023 14:15,27.151,2303.2,13.078,793.6,25.137,,,,,,,,,,,,
11/19/2023 14:30,27.182,2334,13.07,773.2,25.325,,,,,,,,,,,,
