Date_time,BO1013_FLOW1,BO1016_Pressure(m),BO1017_FLOW1,BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),BO1029_FLOW1,BO1029_FLOW2,BO1029_Pressure(m),BO1044_FLOW1,BO1044_FLOW2,BO1044_Pressure ,NB1013_FLOW1,NB1013_FLOW2,NB1013_Pressure,NB1017_FLOW1,NB1017_FLOW2,NB1017_Pressure,NB1019_FLOW1,NB1019_FLOW2,NB1019_Pressure,NB1020_FLOW1,NB1020_FLOW2,NB1020_Pressure,NB1021_FLOW1,NB1021_FLOW2,NB1021_Pressure,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),TD1044_flow1,TD1044_press,NMNBOOTM1_FLOW1,BOO_TM2_Pressure
19/10/23 10:15,910.8,32.379,5204,28.049,2564.4,13.344,830,25.505,475.6,0,33.53,1.2,0,0,1003.2,0,0.258,5148,0,27.94,1882.4,0,22.177,548,0,-0.5,2544,0,0,847.6,585.2,33.681,1247.6,41.5,6.5,18.5,14480,13.046
19/10/23 10:30,872.4,32.456,5004,28.181,2561.6,13.383,874.8,25.685,448,0,33.332,1.6,0.8,0,970,0,0.266,5108,0,28.024,1950.4,0,22.374,539.2,0,-0.5,2564,0,0,860.8,472,34.025,1184.8,41.5,6.4,18.5,14320,12.999
19/10/23 10:45,869.2,32.327,5180,28.052,2558,13.367,831.2,25.764,443.2,0,33.423,0.4,0,0,1000.4,0,0.274,5144,0,28.05,1972.4,0,22.304,526.8,0,-0.5,2540,0,0,867.6,446,33.774,1226.4,41,6.3,18.5,14280,12.984
19/10/23 11:00,904.8,32.238,5372,27.939,2564,13.399,840.8,25.395,464.8,0,33.188,0,0.4,0,1022,0,0.235,5168,0,27.901,1996.4,0,22.181,512,0,-0.5,2524,0,0,866.4,436.4,33.665,1231.6,41,6.2,18.5,14360,13.015
19/10/23 11:15,906,32.431,5168,28.151,2552.4,13.406,870.4,25.576,428,0,33.403,0.8,0,0,1008.4,0,0.172,5152,0,28.168,2012,0,22.455,511.2,0,-0.5,2544,0,0,888.4,461.6,33.962,1202,41,6.5,18.25,14360,13.125
19/10/23 11:30,898.4,32.7,5208,28.5,2507.6,13.375,878.8,26.085,435.2,0,33.468,0,0.4,-0.5,977.2,0,0.11,5168,0,28.483,2043.6,0,22.843,510.8,0,-0.5,2476,0,0,901.2,422.8,33.782,1250.8,41.5,6.8,18,14280,13.203
19/10/23 11:45,876.8,32.57,5156,28.44,2529.2,13.359,765.2,26.413,467.6,0,33.575,0.8,0,-0.5,938.4,0,0.063,5164,0,28.598,1988.4,0,22.995,526.4,0,-0.5,2500,0,0,778.4,432.8,33.853,1228.4,41.5,6.4,18,14160,13.273
19/10/23 12:00,872.4,30.651,4932,26.931,2499.6,13.312,730,23.955,422.4,0,29.555,1.2,0,-0.5,933.2,0,0.078,4944,0,26.575,1814,0,21.935,527.2,0,-0.5,2492,0,0,747.6,463.2,27.76,1216,36,6,18,14000,13.258
19/10/23 12:15,897.2,30.79,4952,27.002,2390.4,13.234,704,24.902,457.6,0,30.364,0.4,0.4,0,951.2,0,0.039,4944,0,26.967,1790.4,0,21.924,489.2,0,-0.5,2372,0,0,744.4,422,30.626,1167.2,38.5,7,18.25,13480,13.383
19/10/23 12:30,926.8,31.074,4948,27.332,2351.2,13.211,868.8,25.309,434.4,0,30.393,0.4,0.8,0,946.8,0,0.07,4908,0,27.241,1819.2,0,22.373,488.8,0,-0.5,2344,0,0,878,455.2,30.979,1193.2,38.5,8,18.5,13560,13.391
19/10/23 12:45,970.4,31.226,5024,27.526,2347.6,13.14,766.8,25.482,414.4,0,30.563,0,0,0,948.4,0,0.086,4880,0,27.439,1732.4,0,22.678,496.4,0,-0.5,2352,0,0,800.4,430.8,30.619,1175.2,38.5,7.4,18.5,13480,13.532
19/10/23 13:00,1010,31.334,4932,27.65,2366.4,13.187,743.2,25.529,413.6,0,30.589,0,0.4,0,940.4,0,0.102,4880,0,27.646,1816,0,22.801,514.4,0,-0.5,2332,0,0,745.6,412.8,31.002,1199.6,38.5,6.8,18.5,13360,13.399
19/10/23 13:15,986.4,31.296,4952,27.613,2339.2,13.164,762.4,25.803,385.6,0,30.523,0.8,0.4,0,936.4,0,0.117,4860,0,27.557,1861.2,0,22.708,500.8,0,-0.5,2344,0,0,773.6,409.2,30.767,1118.4,38.5,6.6,18.5,13280,13.281
19/10/23 13:30,1000,31.472,4964,27.729,2338,13.164,820.8,25.662,515.2,0,30.672,0.4,0.4,0,917.2,0,0.164,4880,0,27.646,1731.6,0,22.866,498.4,0,-0.5,2328,0,0,831.6,379.6,30.94,1098,38.5,6.4,18.5,13200,13.234
19/10/23 13:45,1035.6,31.595,4892,27.844,2314,13.164,791.2,25.756,516,0,30.393,0,0,0,868.4,0,0.204,4852,0,27.813,1848.4,0,22.95,487.6,0,-0.5,2304,0,0,815.2,514,31.026,1031.2,38.5,6.6,18.5,13240,13.117
19/10/23 14:00,1107.2,31.643,4880,27.941,2330.4,13.179,830,25.881,513.6,0,30.194,1.6,0.8,0,848.8,0,0.251,4836,0,27.961,1772.4,0,23.104,475.2,0,-0.5,2300,0,0,828,508.8,30.65,1048,39,6.8,18.5,13160,13.046
19/10/23 14:15,1152.4,31.648,4864,28.009,2348.4,13.218,776.8,26.053,518,0,30.701,0.8,0.8,0,865.6,0,0.258,4824,0,27.967,1726.8,0,23.241,486,0,-0.5,2324,0,0,791.2,509.2,30.501,1064,39,6.6,18.5,13160,13.031
19/10/23 14:30,1184.4,31.639,4896,28.035,2342,13.218,755.6,26.233,523.6,0,30.401,0.4,0.8,0,906,0,0.258,4812,0,27.998,1695.2,0,23.297,503.6,0,-0.5,2312,0,0,806,512.4,30.658,1088.8,38.5,6.4,18.5,13160,13.023
19/10/23 14:45,1158.4,31.694,4828,28.072,2370,13.179,782.8,26.179,547.2,0,30.255,0.8,0.4,0,910,0,0.227,4776,0,28.021,1740,0,23.285,506.8,0,-0.5,2352,0,0,782.4,523.6,31.12,1028.8,38.5,6.7,18.25,13160,13.031
19/10/23 15:00,1148.8,31.493,4820,27.848,2388.8,13.171,754.8,26.273,566.4,0,30.231,0,0,0,910.4,0,0.219,4760,0,27.786,1764,0,22.964,479.6,0,-0.5,2364,0,0,746.8,541.2,30.948,1023.2,38.5,7,18,13200,13.031
19/10/23 15:15,1158.8,31.552,4828,27.907,2436.4,13.164,820.4,25.67,573.2,0,30.15,0.8,0.4,0,930.8,0,0.211,4756,0,27.753,1682,0,22.974,483.6,0,-0.5,2400,0,0,830,561.2,31.143,1077.6,39,6,18,13240,13.007
19/10/23 15:30,1208.4,31.659,4796,28.008,2421.6,13.125,863.2,25.951,547.6,0,30.325,0,0.4,0,883.6,0,0.18,4744,0,27.922,1693.2,0,23.072,478.4,0,-0.5,2392,0,0,870.8,566.4,30.509,1078.8,38.5,5,18,13280,13.007
19/10/23 15:45,1182.8,32.555,4796,28.731,2436,13.125,782.4,26.03,565.6,0,32.069,0.4,0.8,0,860.4,0,0.204,4876,0,28.483,1790.4,0,23.57,481.2,0,-0.5,2424,0,0,823.2,541.6,31.151,1084.4,39,6.5,18.25,13240,13.015
19/10/23 16:00,1145.2,34.718,5192,30.451,2485.2,13.117,744.4,28.285,480,0,35.392,0.8,0,0,918.4,0,0.196,5120,0,30.509,1782,0,24.831,498.8,0,-0.5,2460,0,0,773.2,561.2,35.764,1110.8,43.5,8,18.5,13600,13.015
19/10/23 16:15,1122,34.234,5080,30.392,2622,13.117,811.2,28.113,429.2,0,35.483,1.2,0,0,993.2,0,0.172,5064,0,30.436,1821.2,0,24.679,508,0,-0.5,2588,0,0,820,478.4,36.171,1220.8,43,7.6,18.5,14240,13.031
19/10/23 16:30,1138,33.64,5096,30.069,2624.4,13.085,872.8,27.76,388.4,0,35.632,0,0.8,0,970.4,0,0.196,5128,0,30.162,1902,0,24.263,497.6,0,-0.5,2572,0,0,870.8,424.8,35.803,1244.8,43,7.2,18.5,14240,12.991
19/10/23 16:45,1136.8,33.852,5152,29.42,2616.8,13.078,856.8,27.345,380,0,35.509,0.4,0,0,981.6,0,0.188,5228,0,29.517,1884.8,0,23.398,487.2,0,-0.5,2624,0,0,876,385.2,36.03,1340.4,42.5,6.6,18.5,14360,12.976
19/10/23 17:00,1123.2,33.287,5340,28.812,2692,13.093,876.4,26.413,400,0,35.347,1.2,0.8,0,1025.2,0,0.164,5280,0,28.729,1848.4,0,22.842,496.8,0,-0.5,2668,0,0,904.4,375.2,35.779,1446.8,42,6,18.5,14640,12.937
19/10/23 17:15,1128,33.09,5468,28.57,2636.4,13.062,867.2,26.163,406.4,0,35.227,1.2,0.4,0,1100.4,0,0.188,5360,0,28.721,1974.4,0,22.644,513.2,0,-0.5,2652,0,0,1004.4,393.6,35.991,1528.4,42,6.2,18.5,14960,12.897
19/10/23 17:30,1108.4,32.488,5408,27.863,2598.8,13.054,888.8,25.38,370,0,35.303,0,0,-0.5,1149.6,0,0.157,5400,0,27.92,1947.2,0,21.518,530.4,0,-0.5,2548,0,0,888,405.2,35.756,1510.8,41.5,6.4,18.5,15080,12.882
19/10/23 17:45,1094.8,32.072,5456,27.359,2843.2,13.023,804,24.675,378,0,35.365,1.2,0.8,0,1138.8,0,0.149,5456,0,27.332,1999.2,0,20.851,509.6,0,-0.5,2796,0,0,820.8,365.2,35.685,1636.8,41,6.8,18.5,15360,12.874
19/10/23 18:00,1071.2,31.839,5512,27.015,2801.6,12.968,820,24.268,382.4,0,35.112,0,0.8,0,1178.8,0,0.086,5532,0,26.922,2112.4,0,20.504,540,0,-0.5,2760,0,0,840.4,372.4,35.857,1672.4,41.5,7.2,18.5,15560,12.858
19/10/23 18:15,1060.8,31.757,5608,26.847,2744.4,12.976,879.2,23.743,346,0,35.305,1.6,0,-0.5,1173.2,0,0.11,5588,0,26.912,1988,0,20.432,559.2,0,-0.5,2748,0,0,894.4,377.2,35.826,1825.6,41.5,6.3,18.5,15680,12.827
19/10/23 18:30,1046.8,31.924,5504,27.099,2710.4,12.944,932.4,24.182,349.2,0,35.131,1.2,1.2,-0.5,1156.8,0,0.102,5540,0,27.045,1978.8,0,20.746,558,0,-0.5,2712,0,0,978.4,343.6,35.897,1738.8,41.5,5.4,18.5,15720,12.819
19/10/23 18:45,972.8,31.605,5524,26.909,2709.6,12.96,888.4,24.464,337.6,0,34.718,0.4,0,-0.5,1178.8,0,0.102,5484,0,26.87,2014.8,0,20.732,572,0,-0.5,2728,0,0,893.2,344.8,36.053,1774.4,41.5,5.5,18.5,15640,12.819
19/10/23 19:00,917.6,30.986,5292,26.433,2694,12.929,832.4,23.947,263.2,0,33.452,1.2,0,-0.5,1133.6,0,0.063,5440,0,26.356,1954.4,0,20.457,554,0,-0.5,2660,0,0,872,335.2,33.634,1718,39.5,5.6,18.5,15360,12.788
19/10/23 19:15,909.6,31.128,5492,26.582,2622.8,12.897,848.8,23.986,202.4,0,33.22,0.8,0,-0.5,1088,0,0.086,5440,0,26.44,1927.6,0,20.702,539.2,0,-0.5,2592,0,0,896.8,260,34.103,1582.8,40,5.5,18.5,15080,12.803
19/10/23 19:30,856.8,31.274,5516,26.774,2590.4,12.921,796.8,24.276,192,0,33.499,0,1.2,-0.5,1102.8,0,0.063,5432,0,26.729,1947.2,0,20.955,556.8,0,-0.5,2556,0,0,853.6,197.6,34.197,1647.6,40,5.4,18.5,14880,12.772
19/10/23 19:45,804.8,31.235,5472,26.77,2526,12.913,749.6,24.526,206.4,0,33.46,0.4,1.2,-0.5,1094,0,0.086,5416,0,26.805,2032,0,20.945,565.2,0,-0.5,2528,0,0,778.4,190,33.72,1530.4,40,5.8,18.5,14840,12.803
19/10/23 20:00,737.2,31.256,5428,26.741,2517.6,12.905,728.8,24.346,208,0,33.267,0.4,0.4,-0.5,1121.6,0,0.055,5416,0,26.75,1988.8,0,20.927,566.8,0,-0.5,2500,0,0,730.8,202.8,33.837,1650.4,40,6.2,18.5,14840,12.796
19/10/23 20:15,712.4,31.314,5520,26.849,2526.4,12.905,758.8,24.479,197.2,0,33.262,0.4,1.6,-0.5,1118,0,0.055,5412,0,26.92,2024,0,21.04,562.8,0,-0.5,2508,0,0,781.2,205.2,33.735,1610,40,5.9,18.5,14840,12.772
19/10/23 20:30,703.6,31.422,5436,26.885,2501.6,12.897,778.8,24.283,250,0,33.23,0,0,-0.5,1122.4,0,0.086,5432,0,26.8,1900,0,21.129,564,0,-0.5,2488,0,0,814,191.2,34.119,1602.4,40,5.6,18.5,14800,12.764
19/10/23 20:45,692,31.276,5384,26.87,2508,12.897,831.6,24.628,242.4,0,33.149,1.6,0.8,-0.5,1071.6,0,0.047,5424,0,26.855,1932,0,21.22,554,0,-0.5,2504,0,0,855.6,246,33.845,1483.2,40,6.3,18.5,14760,12.796
19/10/23 21:00,660.8,30.97,5292,26.65,2493.6,12.897,808.8,24.456,256.4,0,32.539,0.8,0.4,-0.5,1072.8,0,0.047,5296,0,26.695,1854.4,0,21.119,557.6,0,-0.5,2468,0,0,806,239.6,32.913,1504.8,39,7,18.5,14680,12.796
19/10/23 21:15,638.8,31.034,5276,26.707,2425.2,12.897,847.6,24.448,347.6,0,32.314,0.8,0,-0.5,1046.4,0,0.047,5332,0,26.656,1967.6,0,21.16,540,0,-0.5,2444,0,0,844,254.8,33.007,1523.6,39.5,6.4,18.5,14520,12.788
19/10/23 21:30,630,31.26,5412,27.036,2390,12.89,854.4,24.55,324,0,32.314,0.8,0.8,-0.5,1028.8,0,0.078,5304,0,26.922,1914.8,0,21.567,522,0,-0.5,2380,0,0,862,344.4,33.046,1478.8,39,5.8,18.5,14600,12.788
19/10/23 21:45,611.2,30.627,5404,26.645,2377.6,12.89,800.8,25.09,300.4,0,32.374,0.4,0.4,-0.5,1044.8,0,0.07,5192,0,27.236,1993.6,0,21.564,510.8,0,-0.5,2340,0,0,818.4,320,32.686,1476,39.5,6.4,18.5,14440,12.772
19/10/23 22:00,600.8,24.679,4588,21.73,2299.2,12.835,750.8,20.979,282.8,0,21.865,0.4,0.8,-0.5,1032,0,0.07,4524,0,21.71,1665.6,0,17.969,524.4,0,-0.5,2280,0,0,771.6,297.2,22.2,1455.6,30,7,18.5,14000,12.694
19/10/23 22:15,588.4,24.886,4560,21.978,1968.4,12.835,638.8,20.65,306.4,0,21.596,0.4,0.4,-0.5,907.6,0,0.039,4520,0,21.921,1630.8,0,18.315,460.4,0,-0.5,1960,0,0,620.8,281.2,22.185,1161.2,30,6.9,18.5,12080,12.639
19/10/23 22:30,568.8,25.088,4504,22.283,1928.4,12.866,594,21.073,287.6,0,21.567,0.4,0.8,-0.5,856,0,-0.008,4520,0,22.232,1594.8,0,18.731,461.6,0,0,1928,0,0,616,300.4,21.848,1138.4,30,6.8,18.5,11920,12.592
19/10/23 22:45,552.4,24.527,4372,21.933,1905.2,12.858,580.8,21.41,278.4,0,21.061,0.8,0,-0.5,850,0,-0.055,4360,0,22.576,1493.2,0,18.64,458.8,0,-0.5,1884,0,0,576,286.4,21.84,1065.2,30,6.5,18.25,11760,12.584
19/10/23 23:00,539.2,22.249,4068,20.112,1840.4,12.858,528.8,19.389,272.8,0,16.506,0.4,0.8,-0.5,789.6,0,-0.102,3996,0,19.932,1377.6,0,17.351,440.4,0,-0.5,1828,0,0,552.8,275.2,17.095,1036.8,25,6.2,18,11280,12.576
19/10/23 23:15,522.8,22.516,3952,20.436,1688,12.882,506,19.781,182,0,16.493,0.4,0,-0.5,729.6,0,-0.086,3960,0,20.332,1308,0,17.746,414,0,-0.5,1680,0,0,517.2,267.6,17.291,908.4,26,6.4,18,10360,12.6
19/10/23 23:30,513.2,22.832,3876,20.837,1658,12.85,514,19.875,169.2,0,16.59,0.4,0,-0.5,728.8,0,-0.117,3864,0,20.676,1279.6,0,18.196,396.4,0,0,1660,0,0,532.8,180.4,16.962,839.2,25.5,6.6,18,10000,12.569
19/10/23 23:45,501.6,22.579,3792,20.696,1654,12.843,496.4,20.634,151.2,0,15.901,0.4,1.2,-0.5,682.8,0,-0.102,3752,0,20.637,1262,0,18.216,390.4,0,-0.5,1656,0,0,501.6,166.8,17.056,784.4,26,6.8,18,9760.001,12.569
20/10/23 00:00,493.6,21.819,3576,20.108,1650.8,12.819,473.6,19.765,131.6,0,14.504,0.4,0,-0.5,671.6,0,-0.157,3596,0,20.024,1165.2,0,17.852,379.6,0,-0.5,1616,0,0,486,152,15.02,738.8,24,7,18,9400.001,12.569
20/10/23 00:15,490.4,22.03,3592,20.386,1554.8,12.835,480.8,19.945,136.8,0,14.635,0.4,0.4,-0.5,619.2,0,-0.164,3508,0,20.209,1114.8,0,18.178,361.6,0,-0.5,1548,0,0,482,130,15.145,688,24,6.5,18,8960.001,12.569
20/10/23 00:30,478.8,22.259,3540,20.665,1552.8,12.827,479.6,20.384,187.2,0,14.457,0.4,0.8,-0.5,607.2,0,-0.133,3492,0,20.501,1063.2,0,18.559,361.2,0,0,1568,0,0,496,136.4,15.035,608.4,24,6,18,8800.001,12.569
20/10/23 00:45,478.4,22.524,3496,21.009,1555.6,12.803,469.6,20.893,282.4,0,14.588,1.2,0,-0.5,591.2,0,-0.133,3420,0,20.893,1058.4,0,19.01,356,0,-0.5,1540,0,0,473.2,183.2,14.996,600.8,24.5,6.3,18,8680.001,12.569
20/10/23 01:00,496.4,22.717,3296,21.245,1538,12.803,392.4,21.049,277.6,0,14.501,0.8,0,-0.5,579.2,0,-0.141,3344,0,21.135,1006,0,19.277,363.2,0,-0.5,1512,0,0,393.6,284,15.231,579.6,24.5,6.6,18,8520.001,12.6
20/10/23 01:15,519.2,22.915,3264,21.459,1537.2,12.772,378.8,21.363,276.8,0,14.58,0,0,-0.5,574,0,-0.11,3280,0,21.287,1005.2,0,19.509,362,0,-0.5,1524,0,0,398,277.2,14.949,550,24.5,6.6,18,8400.001,12.569
20/10/23 01:30,518.8,23.118,3264,21.741,1558.8,12.772,420.8,21.551,267.6,0,14.494,0.4,0.4,-0.5,556.4,0,-0.11,3232,0,21.65,1017.6,0,19.898,345.2,0,-0.5,1540,0,0,432,274.8,15.114,548,24.5,6.6,18,8280.001,12.569
20/10/23 01:45,538,23.26,3184,21.961,1659.6,12.796,370,21.832,274.8,0,14.702,0.4,0.4,-0.5,541.6,0,-0.11,3132,0,21.804,994.8,0,20.191,335.6,0,-0.5,1652,0,0,377.6,266,15.067,482.4,24.5,6.4,18,8040.001,12.569
20/10/23 02:00,590.8,23.577,3100,22.371,1692,12.788,352.4,22.208,282.8,0,14.635,0.8,0,-0.5,532.4,0,-0.141,3116,0,22.276,990.4,0,20.76,322,0,-0.5,1688,0,0,361.6,270,15.059,444.4,24.5,6.2,18,7920.001,12.569
20/10/23 02:15,636.4,23.87,3104,22.713,1495.2,12.764,354,22.843,271.2,0,14.407,0.8,0,-0.5,524,0,-0.11,3068,0,22.629,966,0,21.262,334.4,0,-0.5,1492,0,0,355.6,280,15.231,458,24.5,6.2,18,7680.001,12.569
20/10/23 02:30,677.2,24.044,3116,22.916,1324.4,12.733,328,22.999,274.4,0,14.689,0.4,0.8,-0.5,518.8,0,-0.141,3008,0,22.853,962.8,0,21.49,339.2,0,-0.5,1324,0,0,349.6,270,15.129,451.2,24.5,6.2,18,7480.001,12.569
20/10/23 02:45,793.2,24.188,2984,23.11,1325.2,12.788,318.8,23.265,263.2,0,14.595,0,0.4,-0.5,504.8,0,-0.11,2940,0,23.054,938.4,0,21.708,334,0,-0.5,1304,0,0,328.8,270.4,15.231,460.8,24.5,6.5,18,7320.001,12.569
20/10/23 03:00,924.4,24.233,2904,23.172,1302.8,12.756,318.8,23.485,253.2,0,14.548,0.4,0.4,-0.5,490.4,0,-0.117,2908,0,23.148,961.6,0,21.767,328,0,-0.5,1296,0,0,336.8,262.4,15.012,441.2,24.5,6.8,18,7200.001,12.569
20/10/23 03:15,1018.8,24.279,2796,23.243,1321.2,12.756,321.2,23.563,256.8,0,14.679,0.8,0.4,-0.5,486,0,-0.117,2840,0,23.14,962.4,0,21.831,318.8,0,-0.5,1304,0,0,325.2,249.6,15.2,399.6,24.5,6.7,18,7120.001,12.569
20/10/23 03:30,1019.2,24.273,2832,23.23,1310.8,12.78,343.2,23.485,240.4,0,14.595,0.8,0,-0.5,477.6,0,-0.117,2832,0,23.148,972,0,21.782,298.8,0,-0.5,1300,0,0,355.2,254.4,15.419,394.4,24.5,6.6,18,7040.001,12.569
20/10/23 03:45,1081.6,24.294,2872,23.264,1316.4,12.78,340.4,23.469,248.8,0,14.538,0.4,0.4,-0.5,471.6,0,-0.117,2772,0,23.187,952.4,0,21.827,298.8,0,-0.5,1320,0,0,348.8,236,15.004,405.6,24.5,6.4,18,7040.001,12.569
20/10/23 04:00,1113.6,23.727,2880,23.26,1347.2,12.749,377.6,23.485,270.4,0,14.582,0.4,0,-0.5,471.2,0,-0.117,2776,0,23.174,958.4,0,21.824,286,0,0,1332,0,0,386,246.8,14.863,446.4,24.5,6.2,18,7080.001,12.561
20/10/23 04:15,1102,23.537,2844,23.123,1390.4,12.749,296.4,23.375,362.8,0,14.595,0.8,0,-0.5,482.8,0,-0.117,2792,0,23.14,956.4,0,21.612,286,0,-0.5,1384,0,0,309.6,267.6,15.168,427.6,24.5,6.1,18,7080.001,12.561
20/10/23 04:30,1104.4,23.293,2856,22.824,1435.2,12.749,290.8,22.944,365.2,0,14.7,0.4,0.4,-0.5,484.8,0,-0.141,2880,0,22.746,959.6,0,21.225,282,0,-0.5,1432,0,0,306.8,360.4,15.168,457.2,24.5,6,18,7280.001,12.561
20/10/23 04:45,1104,23.166,2848,22.598,1506,12.78,326.8,22.921,345.2,0,14.499,0.4,0.4,-0.5,498.8,0,-0.117,2908,0,22.618,990,0,20.796,294.8,0,-0.5,1496,0,0,331.6,364,15.051,498.4,24.5,6.5,18,7520.001,12.561
20/10/23 05:00,1100,24.066,3208,22.987,1605.2,12.772,294.8,22.623,286,0,16.608,0.4,0,-0.5,518,0,-0.117,3188,0,22.952,1076.8,0,20.713,291.2,0,-0.5,1600,0,0,302.4,340,16.938,570,26,7,18,7720.001,12.569
20/10/23 05:15,1076.8,23.595,3280,21.851,1973.6,12.749,324.4,21.543,270.8,0,16.318,0.8,0.4,-0.5,568,0,-0.172,3312,0,21.835,1079.6,0,19.094,303.2,0,-0.5,1972,0,0,336.8,283.6,17.009,667.6,25.5,6.6,18,8600.001,12.569
20/10/23 05:30,1032.8,22.647,3532,20.642,2052.8,12.772,350.8,20.666,281.2,0,16.378,0,0,-0.5,640.4,0,-0.117,3520,0,20.613,1165.2,0,17.49,312,0,-0.5,2036,0,0,362.8,268.8,17.009,707.6,25.5,6.2,18,9200.001,12.592
20/10/23 05:45,1055.6,22.972,3904,20.607,2149.2,12.749,376.8,19.327,313.6,0,16.3,0.8,0.4,-0.5,694.4,0,-0.141,3856,0,19.749,1286,0,16.954,323.2,0,-0.5,2128,0,0,392.8,278.4,16.946,839.2,25.5,6.5,18,9960.001,12.569
20/10/23 06:00,1065.6,27.567,4560,24.295,2262,12.78,358.8,23.25,367.2,0,25.493,0.4,0.4,-0.5,756.4,0,-0.117,4508,0,24.44,1588.8,0,19.594,360.8,0,-0.5,2292,0,0,372,309.6,25.928,1041.6,33.5,6.8,18,10960,12.6
20/10/23 06:15,1050.4,26.872,4768,23.471,2548,12.803,440.8,21.817,369.2,0,25.287,0,0,-0.5,895.6,0,-0.117,4652,0,23.43,1543.2,0,18.738,434,0,0,2556,0,0,461.2,364,26.077,1369.2,33,6.4,18,12880,12.6
20/10/23 06:30,1040,26.576,4788,23.062,2524.8,12.756,566.8,21.37,389.6,0,25.632,0.8,0.8,-0.5,927.2,0,-0.11,4752,0,23.041,1675.6,0,18.302,462.4,0,-0.5,2500,0,0,593.6,364.8,25.583,1435.6,32.5,6,18,13240,12.608
20/10/23 06:45,1038.4,28.614,4976,24.69,2456.4,12.788,631.6,21.222,398.4,0,28.605,0.8,0.4,-0.5,1006.4,0,-0.133,4984,0,24.422,1833.6,0,19.405,450,0,-0.5,2440,0,0,638,385.6,25.466,1503.2,33,5.9,18,13480,12.616
20/10/23 07:00,1007.6,31.628,5268,27.326,2544.4,12.788,705.2,24.691,500.4,0,33.376,0.4,0.4,-0.5,1070,0,-0.11,5240,0,27.251,1894.4,0,21.428,480.4,0,-0.5,2516,0,0,717.6,396.8,34.111,1492.8,40,5.8,18,14160,12.647
20/10/23 07:15,980,31.758,5264,27.454,2666,12.772,802.8,24.918,529.2,0,33.243,0.4,0.4,-0.5,1086.8,0,-0.102,5236,0,27.398,1888.8,0,21.648,533.6,0,-0.5,2632,0,0,825.2,494,33.861,1568,40,6.1,18,14920,12.686
20/10/23 07:30,1018.8,31.542,5264,27.133,2647.6,12.827,800.8,24.409,559.2,0,33.408,0.4,0,-0.5,1094,0,-0.094,5232,0,27.084,1907.2,0,21.232,513.6,0,-0.5,2612,0,0,818,526.4,33.908,1567.2,40,6.4,18,14880,12.702
20/10/23 07:45,1014.8,31.678,5164,27.342,2614,12.874,964,24.612,605.2,0,33.123,0.4,0.4,-0.5,1082.4,0,-0.055,5184,0,27.338,1918,0,21.422,495.2,0,-0.5,2564,0,0,969.2,557.6,34.096,1414.4,40.5,6.5,18,15000,12.725
20/10/23 08:00,1020,31.834,5224,27.459,2610.4,12.89,888,24.636,599.6,0,33.4,0,0,-0.5,1063.6,0,-0.078,5240,0,27.364,1892.8,0,21.542,495.2,0,-0.5,2576,0,0,938,600.8,33.908,1440.8,40.5,6.6,18,14920,12.749
20/10/23 08:15,985.2,31.989,5328,27.616,2581.6,12.976,881.2,25.145,589.2,0,33.087,2.4,0,-0.5,1078.8,0,-0.031,5228,0,27.588,1845.2,0,21.792,520.4,0,-0.5,2580,0,0,878.8,595.6,34.025,1424,40.5,6.5,18,14920,12.796
20/10/23 08:30,948,32.04,5140,27.631,2627.2,13.015,916.4,24.941,574.8,0,33.403,1.2,0.8,-0.5,1019.6,0,0.016,5200,0,27.685,1845.6,0,21.721,518.4,0,-0.5,2592,0,0,926.8,584,33.814,1334.8,40.5,6.4,18,14800,12.882
20/10/23 08:45,944.4,32.013,5152,27.69,2616.4,13.109,969.2,25.137,591.6,0,33.559,0,0.4,-0.5,994.4,0,0.063,5144,0,27.617,1905.6,0,21.927,501.6,0,-0.5,2592,0,0,954,570.8,33.978,1336.4,41,5.7,18.25,14680,12.991
20/10/23 09:00,948.4,32.123,5224,27.793,2582.8,13.187,932,25.27,606,0,33.35,0.4,0,-0.5,1063.2,0,0.086,5172,0,27.747,1830.4,0,22.154,516.8,0,-0.5,2556,0,0,925.6,587.6,33.806,1243.2,41,5,18.5,14640,13.109
20/10/23 09:15,948.8,32.329,5228,28.046,2573.6,13.242,950.8,25.568,625.2,0,33.483,0,0.8,-0.5,1049.2,0,0.133,5144,0,27.98,1731.6,0,22.386,526.8,0,-0.5,2564,0,0,1006,599.6,34.119,1189.2,41.5,5.5,18.5,14640,13.203
20/10/23 09:30,959.6,32.345,5180,28.048,2574.8,13.289,935.2,25.568,509.2,0,33.204,1.6,0,-0.5,1046.4,0,0.149,5192,0,27.969,1844.4,0,22.448,510,0,-0.5,2544,0,0,939.6,620.8,33.845,1248,41,6,18.5,14600,13.273
20/10/23 09:45,950,32.443,5180,28.151,2550,13.312,912.8,25.889,430.4,0,33.536,0.8,0.4,0,1053.2,0,0.219,5164,0,28.209,1894,0,22.529,508.8,0,-0.5,2540,0,0,909.2,505.6,33.79,1246.8,41,6,18.5,14400,13.344
