Time,BO1016_pressure,BO1017_pressure,BO1029_pressure,NB1017_pressure,WS8007_pressure,NMN BOO Pressure
03/07/2024 11:15,31.762,26.578,35.431,26.57,13.273,46.127
03/07/2024 11:30,31.707,26.453,35.352,26.5,13.352,46.252
03/07/2024 11:45,31.848,26.523,34.859,26.664,13.367,44.984
03/07/2024 12:00,23.406,19.757,25.697,19.836,13.406,36.949
03/07/2024 12:15,27.94,23.391,29.855,23.43,13.352,41.068
03/07/2024 12:30,28.168,23.508,29.675,23.587,13.414,39.667
03/07/2024 12:45,28.285,23.743,29.644,23.688,13.43,39.933
03/07/2024 13:00,28.285,23.704,28.767,23.868,13.446,40.865
03/07/2024 13:15,28.371,23.829,29.503,23.962,13.446,39.494
03/07/2024 13:30,28.716,24.283,29.393,24.354,13.453,40.223
03/07/2024 13:45,28.896,24.385,28.978,24.605,13.438,40.184
03/07/2024 14:00,28.896,24.597,29.236,24.644,13.469,40.434
03/07/2024 14:15,29.131,24.863,28.868,24.839,13.469,39.659
03/07/2024 14:30,28.818,24.409,29.291,24.636,13.414,39.682
03/07/2024 14:45,29.358,24.91,30.121,24.902,13.422,40.904
03/07/2024 15:00,29.334,24.785,31.507,24.894,13.406,40.317
03/07/2024 15:15,29.209,24.769,29.965,24.879,13.399,41.46
03/07/2024 15:30,29.695,24.933,31.586,25.074,13.359,41.828
03/07/2024 15:45,29.601,24.926,31.014,25.043,13.305,42.165
03/07/2024 16:00,30.94,25.419,35.861,25.286,13.281,47.161
03/07/2024 16:15,32.177,27.016,35.838,26.993,13.195,46.01
03/07/2024 16:30,32.091,26.789,34.828,26.813,13.132,46.464
03/07/2024 16:45,30.728,26.1,35.11,26.202,13.101,45.759
03/07/2024 17:00,31.989,26.413,37.044,26.523,13.023,47.31
03/07/2024 17:15,31.903,26.21,37.247,26.335,12.999,48.257
03/07/2024 17:30,31.778,25.998,37.208,25.92,12.944,47.404
03/07/2024 17:45,31.598,25.717,37.114,25.92,12.897,47.623
03/07/2024 18:00,32.318,26.523,37.138,26.695,12.835,47.349
03/07/2024 18:15,32.153,26.421,37.075,26.547,12.835,47.317
03/07/2024 18:30,32.036,26.445,37.655,26.601,12.772,47.701
03/07/2024 18:45,31.511,25.536,36.973,25.654,12.749,47.92
03/07/2024 19:00,30.345,24.738,35.133,24.816,12.741,45.845
03/07/2024 19:15,30.337,24.699,34.734,24.785,12.702,45.767
03/07/2024 19:30,30.431,24.863,35.407,24.926,12.725,45.524
03/07/2024 19:45,30.54,24.988,34.561,25.02,12.717,45.939
03/07/2024 20:00,30.486,25.004,35.243,25.121,12.686,46.08
03/07/2024 20:15,30.258,24.495,35.141,24.699,12.678,45.454
03/07/2024 20:30,30.274,24.652,35.078,24.769,12.655,44.992
03/07/2024 20:45,30.861,25.395,35,25.536,12.647,45.971
03/07/2024 21:00,28.959,23.853,32.173,23.994,12.67,43.402
03/07/2024 21:15,28.872,23.931,32.51,23.915,12.67,43.261
03/07/2024 21:30,29.577,24.683,32.51,24.863,12.639,42.721
03/07/2024 21:45,30.063,25.294,32.322,25.286,12.631,43.386
03/07/2024 22:00,23.281,19.765,21.382,19.922,12.631,32.791
03/07/2024 22:15,23.704,20.313,21.413,20.376,12.631,33.339
03/07/2024 22:30,23.923,20.415,21.515,20.517,12.655,32.65
03/07/2024 22:45,24.049,20.744,21.468,20.822,12.655,32.783
03/07/2024 23:00,20.893,18.136,16.457,18.191,12.623,28.132
03/07/2024 23:15,20.689,17.925,16.66,18.011,12.616,28.038
03/07/2024 23:30,20.979,18.262,16.167,18.34,12.616,27.96
03/07/2024 23:45,21.19,18.434,16.308,18.575,12.639,27.905
03/08/2024 0:00,21.182,18.739,15.47,18.935,12.608,27.474
03/08/2024 0:15,20.767,18.215,15.446,18.301,12.608,27.333
03/08/2024 0:30,20.979,18.551,15.47,18.677,12.608,27.09
03/08/2024 0:45,21.159,18.794,15.431,18.912,12.6,27.208
03/08/2024 1:00,21.449,19.154,15.603,19.193,12.576,27.357
03/08/2024 1:15,21.644,19.554,15.572,19.569,12.6,26.871
03/08/2024 1:30,21.911,19.804,15.392,19.898,12.569,27.302
03/08/2024 1:45,22.067,19.977,15.282,20.055,12.569,27.145
03/08/2024 2:00,22.255,20.321,15.305,20.321,12.561,27.036
03/08/2024 2:15,22.381,20.493,15.196,20.415,12.584,27.02
03/08/2024 2:30,22.6,20.72,15.157,20.767,12.584,27.263
03/08/2024 2:45,22.78,20.799,15.243,20.955,12.584,27.325
03/08/2024 3:00,22.858,21.002,15.462,21.026,12.584,26.926
03/08/2024 3:15,22.937,21.104,15.29,21.214,12.584,27.255
03/08/2024 3:30,23.046,21.229,15.486,21.355,12.584,26.722
03/08/2024 3:45,23.148,21.378,15.587,21.519,12.584,27.059
03/08/2024 4:00,23.14,21.511,15.368,21.519,12.553,27.169
03/08/2024 4:15,23.132,21.276,15.501,21.472,12.553,26.918
03/08/2024 4:30,23.132,21.339,15.415,21.378,12.576,27.255
03/08/2024 4:45,22.866,21.018,15.76,21.112,12.576,27.075
03/08/2024 5:00,23.234,21.229,16.566,21.331,12.576,28.069
03/08/2024 5:15,22.811,20.728,15.995,20.744,12.576,27.693
03/08/2024 5:30,22.341,20.055,16.417,20.211,12.576,27.772
03/08/2024 5:45,21.605,19.217,16.41,19.264,12.545,28.116
03/08/2024 6:00,26.688,23.038,25.251,23.062,12.545,36.284
03/08/2024 6:15,26.304,22.514,25.767,22.623,12.545,36.307
03/08/2024 6:30,25.732,21.84,25.579,21.919,12.537,37.247
03/08/2024 6:45,25.63,21.597,25.305,21.731,12.545,37.036
03/08/2024 7:00,31.042,25.74,35.532,25.779,12.553,46.08
03/08/2024 7:15,31.034,25.552,34.765,25.724,12.592,45.454
03/08/2024 7:30,30.901,25.395,34.906,25.505,12.631,45.736
03/08/2024 7:45,30.955,25.458,35.266,25.411,12.647,45.642
03/08/2024 8:00,30.955,25.576,35.493,25.568,12.686,45.751
03/08/2024 8:15,30.963,25.427,35.251,25.654,12.702,45.673
03/08/2024 8:30,31.073,25.466,35.439,25.685,12.78,45.728
03/08/2024 8:45,30.854,25.372,35.063,25.474,12.78,45.83
03/08/2024 9:00,31.088,25.599,34.444,25.701,12.874,45.775
03/08/2024 9:15,31.01,25.662,34.984,25.709,12.999,46.252
03/08/2024 9:30,31.167,25.826,35.329,25.842,13.101,45.924
03/08/2024 9:45,31.316,25.857,34.734,25.928,13.164,44.945
03/08/2024 10:00,31.551,26.108,35.18,26.273,13.242,45.696
03/08/2024 10:15,31.504,26.163,35.321,26.21,13.242,46.55
03/08/2024 10:30,31.527,26.233,35.211,26.257,13.297,45.861
03/08/2024 10:45,31.543,26.132,35.517,26.32,13.367,45.704
03/08/2024 11:00,31.59,26.327,35.36,26.312,13.453,45.642
03/08/2024 11:15,31.793,26.429,35.697,26.507,13.508,45.117
03/08/2024 11:30,31.801,26.523,35.251,26.539,13.524,45.516
03/08/2024 11:45,31.652,26.46,36.049,26.398,13.54,45.814
03/08/2024 12:00,29.28,24.377,31.139,24.417,13.54,42.682
03/08/2024 12:15,29.327,24.464,31.312,24.628,13.524,42.274
03/08/2024 12:30,29.428,24.73,31.022,24.706,13.571,42.423
03/08/2024 12:45,29.428,24.785,31.875,24.91,13.532,41.961
03/08/2024 13:00,30.36,25.975,31.296,26.061,13.571,41.914
03/08/2024 13:15,30.634,26.249,31.852,26.312,13.54,41.805
03/08/2024 13:30,30.869,26.507,31.836,26.476,13.508,42.47
03/08/2024 13:45,30.916,26.476,31.288,26.735,13.477,42.071
03/08/2024 14:00,30.125,25.458,31.335,25.536,13.461,42.086
03/08/2024 14:15,29.969,25.458,31.797,25.513,13.461,42.22
03/08/2024 14:30,30.133,25.474,31.32,25.607,13.446,42.768
03/08/2024 14:45,30.039,25.411,30.85,25.489,13.406,41.938
03/08/2024 15:00,29.914,25.239,31.194,25.301,13.375,42.642
03/08/2024 15:15,29.781,25.09,31.257,25.239,13.32,42.165
03/08/2024 15:30,29.781,25.114,31.288,25.231,13.305,42.267
03/08/2024 15:45,29.569,24.91,31.233,24.965,13.265,42.415
03/08/2024 16:00,32.114,26.883,35.18,27.048,13.25,45.931
03/08/2024 16:15,31.934,26.688,35.611,26.852,13.203,45.759
03/08/2024 16:30,31.276,26.782,35.368,26.782,13.117,46.018
03/08/2024 16:45,31.762,27.51,35.282,27.463,13.062,45.516
03/08/2024 17:00,33.203,27.886,37.725,28.003,12.976,47.568
03/08/2024 17:15,32.984,27.572,37.381,27.721,12.937,47.623
03/08/2024 17:30,31.887,26.969,37.287,27.079,12.874,47.709
03/08/2024 17:45,31.504,25.576,37.185,25.732,12.85,48.273
03/08/2024 18:00,31.402,25.466,37.02,25.489,12.78,48.187
03/08/2024 18:15,31.222,25.294,37.06,25.301,12.749,48.171
03/08/2024 18:30,31.237,25.255,36.911,25.435,12.725,47.192
03/08/2024 18:45,31.096,25.247,37.271,25.309,12.709,47.983
03/08/2024 19:00,30.094,24.362,35.086,24.542,12.694,46.025
03/08/2024 19:15,30.188,24.33,35.11,24.644,12.678,45.375
03/08/2024 19:30,30.36,24.738,35.063,24.816,12.67,46.652
03/08/2024 19:45,30.572,25.082,35.008,25.2,12.662,47.043
03/08/2024 20:00,30.666,25.294,35.376,25.301,12.631,46.26
03/08/2024 20:15,30.611,25.223,35.18,25.184,12.647,44.812
03/08/2024 20:30,30.838,25.388,34.757,25.388,12.639,46.198
03/08/2024 20:45,31.065,25.529,35.752,25.756,12.616,46.158
03/08/2024 21:00,29.327,24.166,32.322,24.409,12.631,42.854
03/08/2024 21:15,29.264,24.26,32.612,24.417,12.6,42.595
03/08/2024 21:30,30.235,25.474,32.181,25.67,12.592,42.572
03/08/2024 21:45,30.384,25.756,31.922,25.811,12.592,42.462
03/08/2024 22:00,23.704,20.29,21.695,20.384,12.616,33.073
03/08/2024 22:15,23.704,20.337,21.32,20.376,12.616,33.919
03/08/2024 22:30,23.023,19.389,21.1,19.499,12.616,33.222
03/08/2024 22:45,23.391,19.749,21.539,19.851,12.584,33.175
03/08/2024 23:00,20.117,17.251,16.441,17.283,12.608,27.748
03/08/2024 23:15,20.462,17.455,16.269,17.619,12.576,28.586
03/08/2024 23:30,20.564,17.706,16.237,17.901,12.576,28.273
03/08/2024 23:45,20.814,18.089,16.496,18.16,12.569,28.069
03/09/2024 0:00,20.807,18.027,16.245,18.081,12.569,28.218
03/09/2024 0:15,21.175,18.88,15.454,18.99,12.569,27.02
03/09/2024 0:30,20.76,18.332,15.07,18.528,12.569,26.801
03/09/2024 0:45,21.19,18.794,15.431,18.904,12.561,27.137
03/09/2024 1:00,21.37,19.076,15.227,19.162,12.561,26.848
03/09/2024 1:15,21.496,19.358,15.47,19.428,12.584,26.91
03/09/2024 1:30,21.84,19.585,15.266,19.663,12.584,27.177
03/09/2024 1:45,22.067,19.969,15.243,20.094,12.561,27.114
03/09/2024 2:00,22.138,20.117,15.329,20.204,12.584,26.957
03/09/2024 2:15,22.349,20.321,15.54,20.439,12.584,27.161
03/09/2024 2:30,22.522,20.626,15.368,20.673,12.576,27.325
03/09/2024 2:45,22.749,20.822,15.423,20.861,12.553,27.184
03/09/2024 3:00,22.882,20.948,15.478,21.002,12.545,27.177
03/09/2024 3:15,22.976,21.081,15.525,21.206,12.545,27.505
03/09/2024 3:30,23.727,22.091,15.619,22.122,12.569,27.278
03/09/2024 3:45,23.649,22.114,15.486,22.169,12.537,27.247
03/09/2024 4:00,23.782,22.185,15.572,22.365,12.537,27.012
03/09/2024 4:15,23.132,21.276,15.345,21.417,12.537,26.644
03/09/2024 4:30,22.733,21.01,15.345,20.932,12.537,26.887
03/09/2024 4:45,22.709,20.932,15.572,20.807,12.537,27.411
03/09/2024 5:00,23.414,21.37,16.872,21.449,12.537,28.132
03/09/2024 5:15,23.007,20.869,16.386,20.971,12.561,28.476
03/09/2024 5:30,22.741,20.556,16.347,20.626,12.561,28.085
03/09/2024 5:45,22.114,19.875,16.425,19.828,12.561,27.928
03/09/2024 6:00,27.831,24.401,25.775,24.44,12.553,36.119
03/09/2024 6:15,26.852,23.211,25.603,23.281,12.553,36.339
03/09/2024 6:30,26.233,22.373,25.478,22.49,12.553,36.691
03/09/2024 6:45,25.583,21.621,25.587,21.684,12.561,36.918
03/09/2024 7:00,31.746,26.554,35.243,26.601,12.537,45.869
03/09/2024 7:15,31.543,26.241,35.282,26.359,12.576,46.049
03/09/2024 7:30,31.386,25.983,35.36,26.006,12.584,45.759
03/09/2024 7:45,31.198,25.92,35.814,25.983,12.616,45.814
03/09/2024 8:00,31.425,25.991,34.757,26.116,12.662,45.986
03/09/2024 8:15,30.556,25.842,35.125,25.944,12.686,45.274
03/09/2024 8:30,31.167,25.779,35.157,25.764,12.678,45.61
03/09/2024 8:45,30.987,25.544,35.611,25.677,12.788,45.383
03/09/2024 9:00,30.963,25.395,35.321,25.521,12.827,45.971
03/09/2024 9:15,30.908,25.521,35.023,25.576,12.976,46.425
03/09/2024 9:30,30.932,25.427,35.102,25.505,13.062,45.704
03/09/2024 9:45,30.94,25.466,35.384,25.489,13.156,46.487
03/09/2024 10:00,30.932,25.395,35.086,25.529,13.234,45.837
03/09/2024 10:15,30.924,25.301,35.102,25.536,13.265,46.166
03/09/2024 10:30,30.877,25.356,35.188,25.466,13.273,46.848
03/09/2024 10:45,30.908,25.333,34.922,25.466,13.305,46.417
03/09/2024 11:00,30.908,25.262,35.384,25.395,13.305,46.425
03/09/2024 11:15,31.057,25.544,35.141,25.599,13.265,46.057
03/09/2024 11:30,31.057,25.583,34.734,25.583,13.281,45.281
03/09/2024 11:45,31.065,25.685,35.298,25.709,13.273,45.673
03/09/2024 12:00,28.645,23.735,31.132,23.681,13.32,42.016
03/09/2024 12:15,28.739,23.751,31.343,23.876,13.375,42.196
03/09/2024 12:30,28.825,23.915,31.351,24.033,13.359,42.141
03/09/2024 12:45,29.013,24.033,31.241,24.182,13.352,42.682
03/09/2024 13:00,29.092,24.033,31.085,24.15,13.375,41.828
03/09/2024 13:15,29.115,24.096,31.202,24.276,13.375,42.282
03/09/2024 13:30,29.209,24.276,31.523,24.464,13.391,42.188
03/09/2024 13:45,29.162,24.244,30.967,24.291,13.375,42.133
03/09/2024 14:00,29.225,24.487,31.006,24.581,13.422,42.055
03/09/2024 14:15,29.428,24.62,31.492,24.683,13.399,41.64
03/09/2024 14:30,29.374,24.644,31.085,24.73,13.375,41.656
03/09/2024 14:45,29.319,24.534,31.132,24.652,13.375,41.883
03/09/2024 15:00,29.217,24.33,31.32,24.518,13.32,41.483
03/09/2024 15:15,29.264,24.464,31.351,24.518,13.195,41.985
03/09/2024 15:30,29.115,24.307,30.685,24.401,13.156,41.969
03/09/2024 15:45,28.951,24.096,31.359,24.119,13.054,42.298
03/09/2024 16:00,31.159,25.842,35.039,25.881,13.046,45.047
03/09/2024 16:15,30.916,25.568,34.984,25.63,13.046,46.08
03/09/2024 16:30,30.869,25.341,35.376,25.505,13.023,45.79
03/09/2024 16:45,30.11,25.09,35.031,25.168,12.991,45.649
03/09/2024 17:00,30.517,24.894,35.83,25.004,12.937,45.955
03/09/2024 17:15,29.64,24.667,34.843,24.839,12.874,45.751
03/09/2024 17:30,30.016,24.377,35,24.401,12.85,46.119
03/09/2024 17:45,30.125,24.424,35.345,24.432,12.803,45.031
03/09/2024 18:00,30.07,24.393,35.29,24.464,12.756,46.487
03/09/2024 18:15,30.807,24.871,36.511,24.988,12.764,47.357
03/09/2024 18:30,31.496,25.497,37.318,25.56,12.717,47.106
03/09/2024 18:45,31.261,25.442,36.543,25.63,12.702,48.39
03/09/2024 19:00,30.376,24.597,35.117,24.847,12.694,45.759
03/09/2024 19:15,30.689,25.2,35.36,25.121,12.709,46.417
03/09/2024 19:30,30.877,25.301,35.211,25.474,12.647,45.696
03/09/2024 19:45,30.963,25.356,35.556,25.607,12.67,45.524
03/09/2024 20:00,31.128,25.607,35.094,25.834,12.631,46.487
03/09/2024 20:15,31.112,25.74,34.992,25.787,12.631,46.362
03/09/2024 20:30,31.363,25.975,35.36,26.108,12.647,46.01
03/09/2024 20:45,31.449,26.006,35.376,26.069,12.647,46.072
03/09/2024 21:00,29.624,24.667,32.604,24.691,12.639,43.59
03/09/2024 21:15,29.804,24.871,32.283,24.871,12.608,42.995
03/09/2024 21:30,29.93,24.988,32.439,25.129,12.6,43.277
03/09/2024 21:45,29.969,24.933,32.408,25.114,12.6,43.324
03/09/2024 22:00,23.258,19.616,21.507,19.71,12.6,32.877
03/09/2024 22:15,23.14,19.687,21.382,19.632,12.592,32.948
03/09/2024 22:30,23.352,19.937,21.891,19.922,12.623,33.104
03/09/2024 22:45,23.563,19.992,21.343,20.188,12.616,32.995
03/09/2024 23:00,23.774,20.352,21.594,20.399,12.608,33.253
03/09/2024 23:15,20.313,17.314,16.449,17.4,12.608,28.375
03/09/2024 23:30,20.611,17.698,16.284,17.729,12.576,28.061
03/09/2024 23:45,21.143,18.418,16.339,18.551,12.608,27.983
03/10/2024 0:00,20.673,18.16,15.462,18.23,12.576,27.302
03/10/2024 0:15,20.861,18.387,15.219,18.481,12.569,27.38
03/10/2024 0:30,21.206,18.825,15.219,18.935,12.592,27.028
03/10/2024 0:45,21.253,18.943,15.509,18.959,12.569,27.075
03/10/2024 1:00,21.519,19.248,15.532,19.287,12.561,27.231
03/10/2024 1:15,21.511,19.428,15.392,19.428,12.584,27.294
03/10/2024 1:30,21.817,19.726,15.368,19.851,12.553,27.161
03/10/2024 1:45,21.966,19.961,15.556,19.992,12.584,27.177
03/10/2024 2:00,22.099,20.023,15.211,20.125,12.553,26.942
03/10/2024 2:15,22.388,20.36,15.532,20.415,12.576,27.49
03/10/2024 2:30,22.647,20.744,15.399,20.76,12.545,26.996
03/10/2024 2:45,22.702,20.83,15.689,20.846,12.545,27.451
03/10/2024 3:00,22.984,21.135,15.478,21.206,12.537,27.419
03/10/2024 3:15,23.031,21.237,15.744,21.292,12.537,27.083
03/10/2024 3:30,23.156,21.339,15.658,21.449,12.537,27.255
03/10/2024 3:45,23.179,21.488,15.517,21.59,12.529,27.56
03/10/2024 4:00,23.218,21.504,15.329,21.676,12.561,27.474
03/10/2024 4:15,23.289,21.605,15.556,21.644,12.529,27.364
03/10/2024 4:30,23.273,21.543,15.595,21.613,12.529,26.808
03/10/2024 4:45,23.172,21.394,15.36,21.433,12.529,27.396
03/10/2024 5:00,23.72,21.856,16.574,21.911,12.522,28.21
03/10/2024 5:15,23.414,21.433,16.637,21.488,12.522,28.273
03/10/2024 5:30,23.43,21.425,16.668,21.574,12.522,28.148
03/10/2024 5:45,29.178,26.069,25.626,26.132,12.522,36.558
03/10/2024 6:00,28.974,25.857,25.478,25.818,12.522,36.714
03/10/2024 6:15,29.021,25.904,25.384,26.006,12.522,36.464
03/10/2024 6:30,28.473,25.145,25.673,25.403,12.522,36.307
03/10/2024 6:45,27.98,24.479,25.227,24.644,12.553,36.307
03/10/2024 7:00,33.007,27.933,34.859,27.987,12.561,46.628
03/10/2024 7:15,32.545,27.69,35.063,27.612,12.576,45.696
03/10/2024 7:30,32.373,27.165,35.454,27.369,12.631,45.524
03/10/2024 7:45,31.95,26.648,35.227,26.86,12.678,46.096
03/10/2024 8:00,31.926,26.695,35.078,26.648,12.717,45.978
03/10/2024 8:15,31.817,26.633,35.564,26.672,12.733,45.595
03/10/2024 8:30,31.668,26.179,35.579,26.257,12.749,45.845
03/10/2024 8:45,31.347,26.124,35.219,26.202,12.827,45.595
03/10/2024 9:00,31.175,25.771,34.937,25.928,12.874,45.462
03/10/2024 9:15,31.167,25.936,34.953,25.904,12.944,46.112
03/10/2024 9:30,30.963,25.388,35.204,25.568,13.038,45.783
03/10/2024 9:45,31.245,25.701,36.002,25.857,13.085,46.088
03/10/2024 10:00,30.971,25.388,35.149,25.576,13.171,45.305
03/10/2024 10:15,31.01,25.662,35.188,25.803,13.234,46.096
03/10/2024 10:30,31.096,25.583,35.384,25.552,13.258,46.104
03/10/2024 10:45,31.347,25.85,35.36,26.022,13.273,46.597
03/10/2024 11:00,31.175,25.779,35.329,25.811,13.32,46.339
03/10/2024 11:15,31.339,25.998,35.125,26.108,13.359,45.814
03/10/2024 11:30,31.269,25.834,35.196,25.889,13.359,45.626
03/10/2024 11:45,31.558,26.218,35.235,26.304,13.336,46.292
03/10/2024 12:00,28.974,24.049,31.594,24.08,13.344,42.337
03/10/2024 12:15,28.966,24.182,31.5,24.283,13.328,41.523
03/10/2024 12:30,28.998,24.002,31.233,24.072,13.312,41.914
03/10/2024 12:45,29.029,24.252,31.421,24.276,13.273,41.867
03/10/2024 13:00,29.115,24.111,31.398,24.213,13.297,42.298
03/10/2024 13:15,29.334,24.432,31.539,24.542,13.289,41.961
03/10/2024 13:30,30.36,25.638,31.421,25.857,13.281,42.533
03/10/2024 13:45,30.556,26.045,31.39,26.077,13.289,42.337
03/10/2024 14:00,30.556,26.163,30.826,26.233,13.273,41.734
03/10/2024 14:15,30.783,26.194,30.951,26.273,13.289,42.455
03/10/2024 14:30,29.789,25.208,31.296,25.2,13.25,42.752
03/10/2024 14:45,29.781,25.067,31.774,25.231,13.273,41.695
03/10/2024 15:00,29.671,25.059,31.335,25.059,13.25,42.595
03/10/2024 15:15,29.616,24.879,31.813,25.02,13.226,41.953
03/10/2024 15:30,29.421,24.691,31.492,24.699,13.14,42.635
03/10/2024 15:45,29.272,24.44,31.398,24.581,13.07,41.718
03/10/2024 16:00,31.574,26.171,35.587,26.39,13.007,45.375
03/10/2024 16:15,31.652,26.233,35.227,26.32,12.944,45.736
03/10/2024 16:30,31.433,26.202,34.789,26.366,12.929,45.947
03/10/2024 16:45,30.846,25.466,35.525,25.576,12.89,45.454
03/10/2024 17:00,31.292,26.241,37.584,26.21,12.866,48.022
03/10/2024 17:15,31.879,25.983,37.608,26.147,12.843,47.059
03/10/2024 17:30,32.921,27.377,37.404,27.431,12.803,48.516
03/10/2024 17:45,32.694,27.157,37.388,27.267,12.788,47.529
03/10/2024 18:00,32.592,27.087,37.435,27.173,12.741,48.469
03/10/2024 18:15,32.561,27.103,37.349,27.165,12.717,47.098
03/10/2024 18:30,31.809,25.787,37.365,25.857,12.733,47.568
03/10/2024 18:45,31.911,25.959,37.576,26.014,12.67,48.046
03/10/2024 19:00,30.901,25.348,35.431,25.427,12.678,46.182
03/10/2024 19:15,30.642,25.035,35.705,25.184,12.678,46.158
03/10/2024 19:30,30.752,25.278,35.125,25.356,12.67,45.649
03/10/2024 19:45,31.073,25.435,35.564,25.576,12.631,46.48
03/10/2024 20:00,30.971,25.372,35.211,25.466,12.647,46.487
03/10/2024 20:15,30.979,25.458,35.023,25.615,12.647,46.613
03/10/2024 20:30,31.096,25.623,35.548,25.74,12.616,46.339
03/10/2024 20:45,30.916,25.403,35.235,25.482,12.608,45.062
03/10/2024 21:00,29.186,23.955,31.586,24.143,12.6,43.48
03/10/2024 21:15,29.585,24.55,32.204,24.659,12.592,42.815
03/10/2024 21:30,29.765,24.644,32.189,24.699,12.623,43.089
03/10/2024 21:45,29.796,24.863,32.439,24.949,12.616,42.4
03/10/2024 22:00,23.038,19.452,21.586,19.483,12.584,32.595
03/10/2024 22:15,23.195,19.554,21.648,19.671,12.608,32.893
03/10/2024 22:30,23.32,19.828,21.492,19.922,12.576,32.783
03/10/2024 22:45,23.774,20.258,21.366,20.376,12.576,33.151
03/10/2024 23:00,20.713,17.815,16.292,17.964,12.569,28.273
03/10/2024 23:15,20.979,18.254,16.222,18.356,12.537,28.077
03/10/2024 23:30,21.135,18.457,16.433,18.551,12.561,28.218
03/10/2024 23:45,21.425,18.786,16.754,18.857,12.584,28.453
03/11/2024 0:00,21.088,18.677,15.619,18.747,12.553,27.255
03/11/2024 0:15,21.339,18.904,15.509,19.013,12.553,27.505
03/11/2024 0:30,21.496,19.311,15.392,19.468,12.545,27.169
03/11/2024 0:45,21.731,19.538,15.572,19.624,12.545,27.145
03/11/2024 1:00,21.934,19.843,15.517,19.883,12.537,27.349
03/11/2024 1:15,22.161,20.094,15.266,20.141,12.537,26.918
03/11/2024 1:30,22.341,20.251,15.611,20.392,12.537,26.879
03/11/2024 1:45,22.506,20.525,15.376,20.65,12.529,26.957
03/11/2024 2:00,22.67,20.736,15.548,20.869,12.529,27.02
03/11/2024 2:15,23.031,21.112,15.611,21.198,12.529,26.934
03/11/2024 2:30,23.258,21.496,15.282,21.598,12.529,27.474
03/11/2024 2:45,23.359,21.715,15.454,21.825,12.522,26.949
03/11/2024 3:00,23.461,21.778,15.525,21.879,12.49,27.396
03/11/2024 3:15,23.673,22.075,15.681,22.177,12.522,27.083
03/11/2024 3:30,23.743,22.13,15.744,22.279,12.522,27.122
03/11/2024 3:45,23.868,22.247,15.689,22.318,12.522,27.051
03/11/2024 4:00,23.829,22.24,15.501,22.334,12.522,27.223
03/11/2024 4:15,23.649,22.028,15.532,22.153,12.522,27.396
03/11/2024 4:30,23.297,21.637,15.595,21.746,12.522,27.317
03/11/2024 4:45,23.101,21.269,15.619,21.386,12.522,27.192
03/11/2024 5:00,23.696,21.817,16.911,21.84,12.522,27.639
03/11/2024 5:15,23.054,20.932,16.511,21.002,12.522,27.866
03/11/2024 5:30,22.686,20.556,16.668,20.595,12.522,27.787
03/11/2024 5:45,21.825,19.421,16.519,19.468,12.522,28.093
03/11/2024 6:00,26.86,23.32,26.151,23.359,12.522,36.628
03/11/2024 6:15,26.492,22.835,25.258,22.952,12.49,36.534
03/11/2024 6:30,25.928,22.13,25.086,22.208,12.49,36.832
03/11/2024 6:45,25.607,21.699,25.861,21.676,12.522,36.722
03/11/2024 7:00,31.245,25.818,34.977,25.983,12.553,45.806
03/11/2024 7:15,30.995,25.693,34.875,25.85,12.537,45.665
03/11/2024 7:30,30.979,25.591,35.454,25.67,12.608,45.673
03/11/2024 7:45,30.963,25.521,35.086,25.615,12.631,45.971
03/11/2024 8:00,30.916,25.607,35.023,25.638,12.67,45.877
03/11/2024 8:15,30.94,25.536,35.423,25.63,12.686,46.37
03/11/2024 8:30,30.971,25.576,35.227,25.709,12.709,46.025
03/11/2024 8:45,31.182,25.826,35.517,25.865,12.764,46.049
03/11/2024 9:00,31.276,25.842,35.532,25.904,12.85,45.798
03/11/2024 9:15,31.316,25.936,34.992,25.967,12.968,46.08
03/11/2024 9:30,31.151,25.662,35.29,25.85,13.109,45.947
03/11/2024 9:45,31.339,25.936,35.384,25.998,13.156,46.119
03/11/2024 10:00,31.394,25.991,35.219,26.085,13.234,45.939
03/11/2024 10:15,31.48,26.186,35.023,26.226,13.305,45.509
03/11/2024 10:30,31.598,26.288,35.125,26.366,13.297,45.728
03/11/2024 10:45,31.551,26.21,34.992,26.32,13.32,45.501
03/11/2024 11:00,31.504,26.139,35.525,26.194,13.383,46.605
03/11/2024 11:15,31.449,26.186,35.298,26.226,13.43,45.501
03/11/2024 11:30,31.738,26.312,35.196,26.351,13.406,45.939
03/11/2024 11:45,31.746,26.46,35.36,26.609,13.414,45.368
03/11/2024 12:00,29.201,24.338,30.998,24.346,13.406,42.204
03/11/2024 12:15,29.327,24.511,31.766,24.565,13.446,41.781
03/11/2024 12:30,29.381,24.722,30.717,24.722,13.43,42.329
03/11/2024 12:45,29.71,24.894,31.233,24.957,13.391,42.353
03/11/2024 13:00,29.585,24.73,31.813,24.824,13.391,42.126
03/11/2024 13:15,29.836,25.129,30.881,25.192,13.359,42.165
03/11/2024 13:30,30.117,25.333,30.951,25.435,13.312,41.828
03/11/2024 13:45,30.039,25.552,31.233,25.56,13.359,42.501
03/11/2024 14:00,30.188,25.607,31.351,25.607,13.32,42.259
03/11/2024 14:15,30.11,25.388,31.468,25.552,13.273,41.891
03/11/2024 14:30,29.898,25.294,31.398,25.294,13.226,41.593
