Date_time,BO1013_FLOW1,BO1016_Pressure(m),BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),BO1017_FLOW1,BO1029_FLOW1,BO1029_Pressure(m),NB1013_FLOW1,NB1017_FLOW1,NB1017_Pressure,NB1019_FLOW1,NB1019_Pressure,NB1020_FLOW1,NB1021_FLOW1,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),NMNBOOTM1_FLOW1,BOO_TM2_Pressure,,,,,,,
9/30/2023 7:30,1007.6,33.587,29.448,2658.8,12.905,540.8,27.204,5096,544,34.413,1047.6,5056,29.227,1845.6,23.705,510.4,2632,556,538.4,34.871,1488,41.5,14680,12.6,,,,,,,
9/30/2023 7:45,1002.4,33.292,29.036,2651.2,12.905,565.6,26.797,5068,462.4,34.52,984,5064,28.977,1714.8,23.201,502,2636,584,536,34.652,1471.6,41.5,14720,12.631,,,,,,,
9/30/2023 8:00,1052,32.957,28.675,2631.6,12.905,758.4,26.273,5148,525.2,34.319,1011.6,5092,28.575,1847.6,22.865,481.2,2596,792.8,457.6,34.988,1460.4,41.5,14720,12.631,,,,,,,
9/30/2023 8:15,1082.8,32.802,28.468,2627.6,12.913,801.2,26.468,5096,576.8,34.35,1040.8,5132,28.371,1901.2,22.711,478.4,2604,818,520.4,35.082,1417.2,41.5,14920,12.631,,,,,,,
9/30/2023 8:30,1072,32.652,28.312,2611.6,12.858,746.4,25.771,5196,550.8,34.353,1054,5100,28.149,1788.8,22.512,506.8,2580,773.2,572.8,35.09,1400.8,41.5,15000,12.631,,,,,,,
9/30/2023 8:45,1033.6,32.79,28.388,2624.4,12.89,848.8,25.623,5288,339.2,34.439,1053.6,5172,28.204,1796.8,22.614,510.4,2588,882,548.8,35.012,1412.8,42,15040,12.662,,,,,,,
9/30/2023 9:00,1010.8,32.889,28.496,2608.4,12.897,864.4,25.998,5152,324.8,34.421,1003.6,5164,28.306,1743.2,22.768,533.2,2592,855.6,335.2,35.121,1375.2,42,14760,12.647,,,,,,,
9/30/2023 9:15,1013.2,32.801,28.413,2615.6,12.929,812.4,26.077,5160,315.6,34.501,1001.2,5216,28.275,1942.4,22.559,538,2592,794.8,322.4,35.239,1286.4,42,14760,12.655,,,,,,,
9/30/2023 9:30,1056,32.659,28.263,2614,12.984,786.8,25.576,5260,308.8,34.415,1002.4,5168,28.136,1893.6,22.33,536.4,2588,810.4,312,34.902,1374.8,41.5,14720,12.662,,,,,,,
9/30/2023 9:45,1056.4,32.62,28.207,2599.6,12.944,805.2,25.842,5108,320,34.512,1044.8,5164,28.095,1793.2,22.294,532.8,2596,824,306.8,34.761,1328,42,14760,12.702,,,,,,,
9/30/2023 10:00,1056.4,32.514,28.091,2586.8,12.952,829.6,25.435,5276,289.2,34.426,1033.2,5220,27.982,1904,22.119,546.8,2572,838.4,314.4,35.043,1260,41.5,14760,12.725,,,,,,,
9/30/2023 10:15,1017.2,32.506,28.039,2556.8,12.984,798.4,25.255,5312,294.8,34.475,1047.6,5264,27.8,1972.4,22.065,541.6,2548,803.6,288,34.777,1319.2,42,14840,12.811,,,,,,,
9/30/2023 10:30,1018,32.611,28.134,2562.4,13.031,760.8,25.521,5248,243.2,34.575,1009.6,5308,27.987,1992,22.254,554.4,2540,821.6,291.6,34.894,1395.2,41.5,14880,12.85,,,,,,,
9/30/2023 10:45,1020.8,32.526,28.078,2537.2,13.078,723.6,25.764,5380,243.2,34.415,1005.6,5268,27.995,1906.4,22.194,544.8,2552,730,239.6,34.996,1361.2,41.5,14800,12.937,,,,,,,
9/30/2023 11:00,1027.6,32.569,28.1,2553.2,13.101,750,25.638,5436,267.2,34.514,1017.6,5284,27.899,1831.2,22.347,540.8,2548,774.4,240.8,35.051,1365.6,42,14840,13.031,,,,,,,
9/30/2023 11:15,1059.2,32.607,28.201,2527.2,13.164,809.6,25.944,5384,270.8,34.452,1025.2,5284,28.034,1810,22.535,550.4,2488,858,264,35.051,1389.6,41.5,14800,13.046,,,,,,,
9/30/2023 11:30,1019.6,32.628,28.168,2516.8,13.171,773.6,25.662,5176,432,34.313,1048,5296,27.964,1988.8,22.304,549.6,2516,825.6,270.4,34.699,1379.6,41.5,14800,12.991,,,,,,,
9/30/2023 11:45,1017.6,32.631,28.148,2493.6,13.211,774.8,25.764,5436,320.8,34.431,1005.6,5336,27.995,1916,22.302,572.4,2472,805.2,429.2,35.646,1407.6,42,14960,12.984,,,,,,,
9/30/2023 12:00,1016.4,32.614,28.161,2486,13.218,793.2,25.857,5348,263.2,34.53,1013.2,5328,28.115,2016.4,22.33,558.8,2468,807.2,316.4,35.051,1348,42,14840,12.976,,,,,,,
9/30/2023 12:15,1072.8,32.645,28.242,2433.6,13.226,812.8,25.764,5100,280.8,34.41,997.6,5272,28.11,2026.4,22.563,555.6,2412,828,260.8,34.957,1364.8,42,14800,12.937,,,,,,,
9/30/2023 12:30,1058.8,32.928,28.526,2387.2,13.234,836.8,26.038,5400,284,34.585,1059.2,5260,28.434,1826.8,22.968,567.6,2376,836,278.8,35.309,1396,42,14760,12.937,,,,,,,
9/30/2023 12:45,1033.2,32.322,28.127,2396.4,13.234,766.4,26.421,5108,324.4,34.332,1066,5184,28.617,1853.6,22.753,559.6,2384,772,282,35.082,1348.8,42,14640,12.897,,,,,,,
9/30/2023 13:00,959.2,31.499,27.535,2372,13.234,730.4,24.973,4936,447.6,31.361,1031.2,5060,27.285,1811.2,22.478,533.6,2344,702.8,322.8,31.613,1259.2,39,14400,12.897,,,,,,,
9/30/2023 13:15,942.8,31.687,27.796,2339.2,13.242,566.4,25.842,4944,401.6,31.531,950.4,5012,27.57,1896,22.72,549.2,2284,549.6,445.2,32.083,1273.6,39,14000,12.905,,,,,,,
9/30/2023 13:30,968.8,31.742,27.865,2321.2,13.273,570.4,26.265,5044,399.2,31.343,954,4992,27.698,1760.8,22.859,544.4,2300,579.6,397.2,31.934,1258,39.5,13880,12.976,,,,,,,
9/30/2023 13:45,980,31.723,27.833,2339.6,13.305,505.2,26.139,5068,405.6,31.286,962.8,5044,27.672,1858,22.873,540.8,2332,530.4,393.2,31.629,1130.8,39,13840,12.984,,,,,,,
9/30/2023 14:00,966,31.722,27.816,2330.8,13.281,584.4,26.077,5000,434.8,31.594,972.4,4996,27.693,1889.2,22.763,477.2,2276,587.2,403.6,31.919,1198.8,39.5,13840,12.96,,,,,,,
9/30/2023 14:15,918,31.669,27.708,2321.2,13.289,644.8,25.803,5028,401.6,31.648,971.2,4920,27.583,1883.2,22.551,486.4,2276,690,434.4,32.013,1132.4,39.5,13840,12.96,,,,,,,
9/30/2023 14:30,907.6,31.822,27.911,2342.8,13.281,796.8,25.748,4992,239.2,31.818,907.6,4896,27.792,1783.2,22.758,476.8,2328,815.2,399.2,32.083,1101.2,39.5,13760,13.031,,,,,,,
9/30/2023 14:45,924.4,31.557,27.644,2349.6,13.25,779.2,25.599,4844,398.4,31.45,910.8,4936,27.58,1853.6,22.45,508.8,2356,797.6,238,31.926,1163.6,39.5,13600,13.038,,,,,,,
9/30/2023 15:00,945.2,31.49,27.549,2373.6,13.234,824.4,25.223,4916,539.2,31.163,916.4,4880,27.411,1746.4,22.329,488.4,2344,846,396.4,31.911,1094,39.5,13800,13.038,,,,,,,
9/30/2023 15:15,977.6,31.404,27.487,2390,13.203,842,25.176,4888,550,31.304,951.6,4908,27.28,1904.4,22.245,472,2356,873.2,533.6,32.13,1130.4,39,14000,13.038,,,,,,,
9/30/2023 15:30,982.8,31.245,27.261,2402.8,13.203,795.6,25.317,4984,484,31.38,964.4,4932,27.123,1787.6,21.955,501.6,2360,829.6,546.4,31.793,1216,39,14080,13.031,,,,,,,
9/30/2023 15:45,994.4,31.778,27.677,2423.6,13.195,854,25.192,4992,482.4,31.421,982.8,4980,27.137,1815.2,22.197,472,2388,864.8,481.2,31.895,1180.4,39.5,14160,13.007,,,,,,,
9/30/2023 16:00,996.8,34.482,29.913,2438.8,13.187,793.6,27.596,5528,443.6,36.282,982.8,5216,29.911,1996,23.803,460.4,2384,846,476.8,36.962,1238.8,44,14280,12.991,,,,,,,
9/30/2023 16:15,1020.4,34.294,29.704,2605.6,13.132,809.6,27.204,5348,397.6,36.43,988.4,5260,29.669,2067.6,23.518,498.4,2612,826.8,439.6,36.915,1366.8,43.5,15000,12.952,,,,,,,
9/30/2023 16:30,1072.8,34.062,29.435,2612,13.14,819.6,27.016,5212,402,36.433,1015.2,5244,29.402,2013.2,23.239,476,2620,827.2,394.4,36.844,1431.6,43.5,15040,12.897,,,,,,,
9/30/2023 16:45,1102.4,33.648,28.992,2632,13.132,843.2,26.641,5340,381.2,36.154,1046.8,5320,28.995,2037.2,22.783,523.6,2628,871.2,397.6,36.578,1440.4,43.5,15200,12.882,,,,,,,
9/30/2023 17:00,1093.2,33.131,28.799,2660.4,13.101,850,26.108,5428,403.2,36.363,1090.8,5328,28.692,2123.2,22.537,522.4,2660,844.8,379.6,36.797,1452.4,43.5,15360,12.843,,,,,,,
9/30/2023 17:15,1111.2,33.423,28.618,2679.6,13.093,850.4,26.171,5388,399.6,36.605,1088,5396,28.473,1964,22.274,532.4,2696,879.6,401.2,37.016,1580.4,43,15520,12.835,,,,,,,
9/30/2023 17:30,1122.4,33.133,28.304,2699.2,13.054,796.4,25.67,5504,404.8,36.334,1088,5440,28.194,1967.2,21.842,534.4,2724,803.2,397.6,36.797,1529.6,43,15600,12.827,,,,,,,
9/30/2023 17:45,1160.8,32.955,28.106,2728,13.046,784.4,25.568,5404,391.2,36.37,1104.8,5464,27.993,2050.4,21.637,550.8,2688,781.2,402,36.868,1601.2,43,15720,12.819,,,,,,,
9/30/2023 18:00,1189.6,32.742,27.885,2743.6,13.038,743.2,25.341,5532,439.2,36.274,1128.8,5492,27.747,1986.8,21.453,575.6,2720,756.4,389.2,36.993,1632.4,43,15800,12.788,,,,,,,
9/30/2023 18:15,1144.8,32.826,27.925,2689.6,12.999,711.6,25.255,5628,492.8,36.355,1191.2,5520,27.839,1938.8,21.516,589.2,2688,724.8,438.4,36.821,1736.4,42.5,16000,12.827,,,,,,,
9/30/2023 18:30,1122.8,33.011,28.129,2673.6,12.991,715.2,25.301,5620,369.6,36.295,1118.8,5552,28.011,1992.8,21.691,581.2,2644,724.4,492.4,36.852,1750,42,16040,12.796,,,,,,,
9/30/2023 18:45,1112.4,33.021,28.182,2643.2,12.984,706.4,25.442,5476,356.4,36.462,1109.2,5532,28.157,1992,21.871,580.4,2644,723.6,366,37.063,1756,42.5,15840,12.796,,,,,,,
9/30/2023 19:00,1077.2,31.876,27.244,2624.8,12.976,652,24.879,5656,347.6,34.238,1118.8,5440,27.123,2086.8,21.174,572.4,2612,666.8,352.8,34.957,1680.8,41,15760,12.764,,,,,,,
9/30/2023 19:15,1100,31.953,27.319,2530.4,12.976,634.4,24.808,5508,308,34.556,1087.2,5484,27.223,2044,21.306,558.8,2512,652.4,343.6,35.051,1610.4,40.5,15360,12.788,,,,,,,
9/30/2023 19:30,1125.2,32.001,27.443,2484.8,12.944,624,24.98,5468,205.6,34.248,1082.4,5436,27.309,1966,21.572,576.4,2476,617.6,306,34.785,1536.4,41,15280,12.733,,,,,,,
9/30/2023 19:45,1082.8,32.208,27.697,2497.6,12.96,672.4,25.262,5404,233.6,34.115,1096,5444,27.541,1961.6,21.899,582.8,2448,688,203.2,34.839,1550.8,41.5,15120,12.725,,,,,,,
9/30/2023 20:00,1051.6,32.324,27.797,2450.8,12.937,713.2,25.388,5372,392.4,34.397,1069.6,5472,27.659,1937.6,22.095,595.6,2440,721.6,230.8,34.746,1479.2,41,15000,12.725,,,,,,,
9/30/2023 20:15,1051.6,32.466,27.978,2440,12.96,707.2,25.67,5328,413.2,34.431,1046,5408,27.867,1862,22.38,559.2,2408,710.8,389.6,35.051,1519.6,41.5,15080,12.772,,,,,,,
9/30/2023 20:30,1038.4,32.654,28.236,2452.8,12.952,670.8,25.881,5476,390.8,34.434,1026.8,5416,28.108,1919.6,22.653,563.6,2416,684.4,406.4,34.777,1416.8,41.5,15000,12.749,,,,,,,
9/30/2023 20:45,1028.8,32.715,28.266,2397.6,12.952,699.2,26.069,5496,268,34.342,1046,5360,28.089,1927.2,22.67,568,2360,715.2,388.8,35.333,1436,41.5,14960,12.749,,,,,,,
9/30/2023 21:00,1014,32.765,28.311,2340.8,12.897,748,26.03,5564,270,34.439,1016.8,5352,28.23,2107.6,22.685,572.4,2344,739.2,265.6,35.192,1421.6,41.5,14800,12.717,,,,,,,
9/30/2023 21:15,1010.4,33.085,28.663,2318,12.921,712.4,26.429,5320,396.8,34.468,1003.2,5364,28.457,1938.4,23.104,544.8,2296,739.6,270.8,34.996,1420.8,41.5,14720,12.772,,,,,,,
9/30/2023 21:30,1000,33.246,28.859,2280.4,12.921,684.8,26.883,5304,378.4,34.36,1014.4,5308,28.828,2171.6,23.316,563.6,2280,706.4,392,35.208,1416.4,42,14720,12.741,,,,,,,
9/30/2023 21:45,971.6,32.501,28.386,2265.6,12.921,669.6,26.789,5256,347.2,34.274,1000,5168,28.935,2108.4,23.093,556.8,2268,689.2,374.8,34.816,1276.4,42,14600,12.741,,,,,,,
9/30/2023 22:00,834,26.21,23.085,2199.2,12.921,635.6,22.138,4432,292.4,23.567,956.4,4504,23.07,1840,18.918,522.8,2144,669.6,343.6,24.315,1291.2,32,14160,12.741,,,,,,,
9/30/2023 22:15,834.4,26.2,23.09,1899.6,12.921,576,21.731,4572,143.2,23.496,825.2,4532,22.879,1903.6,18.924,460.8,1884,598,289.6,24.143,1090.4,32,12440,12.709,,,,,,,
9/30/2023 22:30,817.6,26.505,23.437,1860.8,12.913,608.4,22.005,4576,152.8,23.371,826,4472,23.161,1877.6,19.32,456.4,1828,618.8,142.4,23.845,1050,32,12240,12.741,,,,,,,
9/30/2023 22:45,774.8,25.464,22.774,1816.4,12.89,602,22.475,4372,160.8,21.502,822,4260,22.811,1748.4,19.031,446,1832,598.8,151.6,23.861,1011.2,32,12080,12.733,,,,,,,
9/30/2023 23:00,702.4,22.768,20.505,1757.6,12.89,578.4,19.585,3940,154.8,17.461,775.2,3920,20.251,1701.2,17.219,446.8,1764,581.6,157.6,17.76,964,26.5,11520,12.733,,,,,,,
9/30/2023 23:15,690,23.01,20.812,1604.8,12.89,573.6,20.07,3900,166.8,17.595,691.6,3912,20.561,1669.6,17.579,399.2,1612,583.6,153.6,17.956,890.8,26.5,10600,12.709,,,,,,,
9/30/2023 23:30,670.4,23.264,21.17,1588.8,12.89,554.4,20.282,3916,148.4,17.723,689.2,3888,20.955,1665.6,18.047,392.4,1584,552.8,164.4,17.776,826,26.5,10440,12.709,,,,,,,
9/30/2023 23:45,638.4,22.736,20.859,1586,12.89,466.8,20.658,3688,152.4,16.613,670.8,3720,20.658,1524.4,17.971,385.6,1576,483.2,146,17.839,784,26.5,10200,12.702,,,,,,,
10/1/2023 0:00,596.4,21.678,20.059,1524.4,12.89,430.8,19.366,3480,161.2,14.543,638.4,3500,19.718,1515.6,17.464,386.4,1532,442,150.8,14.667,714,24,9760.001,12.733,,,,,,,
10/1/2023 0:15,622,21.801,20.228,1436,12.858,394.4,19.812,3536,130.4,14.478,589.6,3420,19.995,1420.8,17.673,354.8,1424,404.8,156.8,15.098,618,24,9080.001,12.702,,,,,,,
10/1/2023 0:30,601.6,22.027,20.487,1438,12.913,380,19.969,3356,188.4,14.332,613.2,3392,20.167,1492.8,17.957,353.2,1436,394,128.8,14.949,600,24,8960.001,12.733,,,,,,,
10/1/2023 0:45,560,22.29,20.818,1428,12.937,379.2,20.258,3328,284.4,14.757,596.4,3336,20.486,1352.4,18.436,342.8,1436,377.6,188.4,14.965,561.2,24,8840.001,12.702,,,,,,,
10/1/2023 1:00,548.4,22.51,21.088,1422.4,12.937,348.4,20.572,3324,195.6,14.546,555.6,3280,20.72,1299.6,18.837,348,1432,358.8,281.2,14.933,566,24,8760.001,12.702,,,,,,,
10/1/2023 1:15,539.2,22.865,21.477,1396,12.905,344.4,21.394,3368,150,14.465,538.4,3264,21.177,1394.4,19.431,346,1396,348.8,193.6,15.301,514,24.5,8480.001,12.702,,,,,,,
10/1/2023 1:30,518.4,22.967,21.593,1167.6,12.905,334.4,21.504,3224,143.2,14.601,532.4,3220,21.378,1367.6,19.584,375.2,1168,340.8,148.4,15.106,491.2,24.5,8160.001,12.694,,,,,,,
10/1/2023 1:45,511.6,23.147,21.821,1146.8,12.882,365.2,21.738,3184,133.6,14.749,518.4,3168,21.532,1486,19.841,357.6,1136,372.4,142.8,15.317,486.8,24.5,8080.001,12.694,,,,,,,
10/1/2023 2:00,499.2,23.268,22.028,1137.2,12.905,309.2,21.966,3136,152.8,14.598,508,3088,21.785,1398,20.129,357.6,1128,324.4,134.8,15.215,440.4,24.5,7920.001,12.694,,,,,,,
10/1/2023 2:15,493.6,23.435,22.236,1117.6,12.874,303.2,22.13,2988,158.4,14.543,494,3028,21.958,1356.8,20.36,354.4,1116,314,150,15.043,438.8,24.5,7800.001,12.694,,,,,,,
10/1/2023 2:30,484.8,23.578,22.403,1129.2,12.874,309.2,22.365,2956,158.8,14.52,486.4,2960,22.13,1307.2,20.572,345.2,1124,305.6,156.4,14.777,425.6,24.5,7680.001,12.694,,,,,,,
10/1/2023 2:45,471.6,23.69,22.543,1145.6,12.874,291.2,22.467,2972,243.6,14.582,478.4,2968,22.24,1278.4,20.713,331.2,1132,303.2,154,15.161,383.6,24.5,7520.001,12.694,,,,,,,
10/1/2023 3:00,463.2,23.745,22.631,1141.6,12.874,285.2,22.6,2912,312.4,14.676,468,2904,22.399,1342,20.822,338.8,1132,300,242.8,14.926,368,24.5,7520.001,12.694,,,,,,,
10/1/2023 3:15,459.6,23.766,22.646,1126,12.874,286.8,22.631,2864,322.4,14.695,462.8,2852,22.433,1325.2,20.823,326.8,1128,298.4,310.4,15.286,356.8,24.5,7520.001,12.694,,,,,,,
10/1/2023 3:30,460.4,23.811,22.694,1113.2,12.905,331.6,22.177,2868,370.4,14.569,451.2,2816,22.373,1279.6,20.838,308.8,1132,338.4,321.6,14.918,364,24.5,7520.001,12.717,,,,,,,
10/1/2023 3:45,457.2,23.933,22.845,1136,12.897,339.2,22.623,2864,372,14.64,454,2776,22.621,1314.4,21.007,299.6,1124,343.2,366.4,14.847,376.4,24.5,7560.001,12.662,,,,,,,
10/1/2023 4:00,456,23.809,22.684,1152,12.897,298,22.78,2760,363.2,14.533,450.4,2748,22.459,1324.4,20.738,290,1140,312,365.6,15.348,395.6,24.5,7480.001,12.709,,,,,,,
10/1/2023 4:15,466.8,23.767,22.653,1172,12.874,269.2,22.749,2736,369.2,14.462,454.8,2752,22.488,1295.2,20.691,284.8,1164,269.2,359.2,15.129,411.2,24.5,7560.001,12.709,,,,,,,
10/1/2023 4:30,471.6,23.69,22.592,1193.2,12.905,259.2,22.561,2756,369.2,14.514,466,2752,22.339,1338,20.597,258,1188,263.6,366.4,15.325,457.2,24.5,7640.001,12.686,,,,,,,
10/1/2023 4:45,512.8,25.082,23.732,1223.6,12.929,266.8,22.506,2896,379.2,16.477,459.6,2924,23.49,1331.2,21.413,258,1236,265.2,368.8,15.223,482,24.5,7680.001,12.709,,,,,,,
10/1/2023 5:00,544.4,25.326,23.766,1397.2,12.937,280.4,23.657,3004,405.2,17.428,496.8,3080,23.613,1395.2,21.126,280.8,1408,291.2,374.4,17.823,536.8,27,8280.001,12.686,,,,,,,
10/1/2023 5:15,559.6,25.092,23.463,1692,12.905,286,23.046,3136,413.6,17.368,542.8,3156,23.289,1337.2,20.801,256.8,1688,297.6,402,17.8,578.8,27,8880.001,12.709,,,,,,,
10/1/2023 5:30,567.2,24.625,22.84,1737.2,12.89,297.6,22.819,3280,313.2,17.587,560.4,3276,22.736,1300.4,19.96,284.8,1748,314,409.2,18.058,582.4,27,9080.001,12.686,,,,,,,
10/1/2023 5:45,647.6,25.719,23.48,1846,12.913,383.6,21.754,3612,311.2,19.242,558.8,3608,22.12,1372.8,20.042,301.2,1844,402,312.4,17.862,641.2,27,9320.001,12.686,,,,,,,
10/1/2023 6:00,762.4,29.853,26.872,2086,12.913,408,25.63,4172,314,26.551,639.2,4180,26.844,1555.2,22.515,332.8,2060,417.6,307.6,26.891,795.2,35.5,10360,12.686,,,,,,,
10/1/2023 6:15,790.8,29.487,26.423,2376.4,12.921,495.2,25.482,4292,321.2,26.561,764.8,4316,26.353,1652,22.043,387.6,2340,506,312.4,26.985,953.2,35,11960,12.709,,,,,,,
10/1/2023 6:30,822.8,28.89,25.696,2348.8,12.921,408,24.542,4516,341.2,26.49,792,4444,25.565,1714,21.121,409.6,2336,430,318.8,27.173,1072.4,35,12200,12.717,,,,,,,
10/1/2023 6:45,860,28.486,25.199,2389.2,12.929,444.4,23.743,4612,345.6,26.342,813.2,4520,25.093,1694.8,20.558,420.4,2336,439.2,337.2,26.789,1135.6,34.5,12600,12.702,,,,,,,
10/1/2023 7:00,979.6,33.64,29.372,2423.2,12.96,495.2,26.891,5180,414,34.898,855.2,5060,29.261,1868,23.523,456.8,2404,530,342.8,37.259,1214.4,43,12960,12.764,,,,,,,
10/1/2023 7:15,1003.2,33.233,28.912,2646.4,12.976,596,26.453,5132,378.4,34.332,964.4,5068,28.747,1875.6,23.1,522,2612,597.6,410,34.62,1392.8,41,14560,12.749,,,,,,,
10/1/2023 7:30,1012.4,32.979,28.627,2644.4,12.984,616.8,26.578,5052,393.6,34.394,998.8,5136,28.494,1932,22.691,515.2,2632,652.4,374.4,35.348,1401.6,41.5,14600,12.764,,,,,,,
10/1/2023 7:45,1038.8,32.801,28.392,2640.4,12.991,659.2,25.826,5108,431.2,34.368,1018.4,5120,28.233,2016.8,22.32,501.6,2640,660.4,389.6,34.753,1452,41.5,14760,12.803,,,,,,,
10/1/2023 8:00,1030.4,32.419,27.931,2619.2,13.054,671.2,25.803,5124,422.4,34.355,1014,5148,27.818,1886.4,21.808,498.8,2616,693.2,428.4,35.012,1394,41.5,14880,12.819,,,,,,,
10/1/2023 8:15,1039.6,32.254,27.708,2597.6,13.062,868,25.176,5224,406,34.191,1010.4,5192,27.659,1924.8,21.469,499.2,2604,838,420.4,35.215,1492.8,41.5,15040,12.85,,,,,,,
10/1/2023 8:30,1053.2,32.079,27.459,2580,13.07,849.6,24.894,5240,514.4,34.285,1027.6,5220,27.395,1964.4,21.253,510,2568,863.6,399.2,35.09,1542,41.5,15120,12.905,,,,,,,
10/1/2023 8:45,1042.8,31.871,27.17,2595.6,13.109,818.4,24.761,5240,522.4,34.272,1019.2,5280,27.186,1941.2,20.98,528.4,2564,845.6,510,34.926,1398.4,41.5,15280,12.96,,,,,,,
10/1/2023 9:00,1046.8,31.943,27.23,2573.2,13.093,875.6,24.471,5344,300,34.355,1034.4,5272,27.022,2056,21.033,558.4,2544,914,516.4,34.792,1546.4,41,15440,13.007,,,,,,,
10/1/2023 9:15,1061.2,32.043,27.441,2566,13.156,770.8,24.503,5352,275.2,34.374,1029.6,5360,27.22,2032.8,21.351,529.2,2548,828,295.6,34.894,1495.2,41,15160,13.015,,,,,,,
10/1/2023 9:30,1065.2,32.174,27.589,2591.6,13.179,786.8,25.129,5236,261.6,34.554,1042.8,5368,27.377,2003.2,21.53,552.4,2564,813.6,271.2,35.215,1394.8,41.5,15120,13.023,,,,,,,
10/1/2023 9:45,1069.6,32.112,27.496,2580,13.25,740.8,24.863,5432,272.4,34.517,1041.2,5412,27.301,1973.6,21.518,560,2560,734.4,259.6,35.074,1456.4,41.5,15000,13.038,,,,,,,
10/1/2023 10:00,1071.2,32.143,27.522,2559.2,13.265,773.2,25.239,5312,264.8,34.407,1034.8,5420,27.411,1890.4,21.636,556.4,2536,764.8,269.2,34.886,1455.6,41.5,15040,13.046,,,,,,,
10/1/2023 10:15,1059.6,32.115,27.481,2550,13.305,714,25.309,5400,396.4,34.246,1053.6,5404,27.39,1920,21.604,557.6,2540,756,264,34.659,1445.2,41.5,15000,13.078,,,,,,,
10/1/2023 10:30,1049.2,32.007,27.395,2547.6,13.312,728.4,24.847,5440,448.4,34.561,1060.4,5416,27.251,1852.4,21.522,540.8,2568,746.4,393.6,34.879,1506.8,41.5,15160,13.085,,,,,,,
10/1/2023 10:45,1052,32.026,27.373,2536.8,13.328,734.8,24.91,5428,462,34.415,1046.4,5356,27.184,1884,21.527,573.2,2520,810.8,444.4,34.879,1527.6,41,15280,13.046,,,,,,,
10/1/2023 11:00,1063.6,32.092,27.45,2522.4,13.359,794,25.192,5428,484.4,34.251,1056,5348,27.259,1916.8,21.558,560.4,2536,812.4,457.2,34.706,1464.8,41,15360,13.117,,,,,,,
10/1/2023 11:15,1054.4,32.114,27.483,2515.6,13.336,762,24.933,5432,436.4,34.434,1048.4,5328,27.371,1964.4,21.57,576.8,2528,797.2,483.2,34.777,1524,41.5,15280,13.179,,,,,,,
10/1/2023 11:30,1074.4,32.253,27.659,2502.8,13.336,796,25.168,5464,296.4,34.486,1063.2,5388,27.544,1862.4,21.834,546.4,2472,813.6,434.4,35.012,1409.2,41,15240,13.195,,,,,,,
10/1/2023 11:45,1095.2,32.413,27.895,2469.2,13.336,726.8,25.607,5460,301.6,34.405,1061.6,5424,27.7,1989.6,22.149,569.2,2424,725.2,292.4,34.706,1460,41.5,15000,13.218,,,,,,,
10/1/2023 12:00,1044,32.59,28.111,2433.6,13.336,681.2,25.818,5300,423.2,34.528,1092,5332,28.014,2115.6,22.338,559.2,2412,693.6,300.4,34.769,1479.6,41.5,14960,13.25,,,,,,,
10/1/2023 12:15,1029.6,32.618,28.138,2430.8,13.336,666,25.748,5408,410.4,34.371,1046,5356,27.995,2069.6,22.395,557.6,2420,663.6,419.2,34.918,1442.8,41.5,14920,13.297,,,,,,,
10/1/2023 12:30,1012.8,32.692,28.24,2398,13.32,626.8,26.045,5544,412.8,34.601,1010.4,5388,28.102,2102.8,22.456,536.4,2404,637.6,405.6,34.965,1480.8,41.5,14880,13.211,,,,,,,
10/1/2023 12:45,987.2,31.892,27.641,2407.6,13.273,616,26.038,5176,268,33.034,1007.6,5248,27.601,2082.8,22.176,543.6,2348,631.2,409.2,34.949,1374.4,42,14840,13.07,,,,,,,
10/1/2023 13:00,962.4,30.942,26.876,2322.8,13.234,605.6,25.02,5232,216.4,31.278,977.6,5152,26.693,1827.2,21.618,541.2,2336,630.8,264.4,31.825,1322.4,38.5,14320,12.952,,,,,,,
10/1/2023 13:15,962,31.019,26.975,2262.8,13.195,705.6,25.114,5164,198.4,31.599,945.6,5164,26.708,1816.8,21.811,527.6,2248,699.6,214,31.84,1336.8,39,14000,12.827,,,,,,,
10/1/2023 13:30,959.6,31.165,27.083,2228,13.187,664,25.051,5324,199.6,31.312,954,5128,26.868,1728.8,21.993,512.8,2240,668.8,195.6,32.02,1194.4,39.5,13840,12.749,,,,,,,
10/1/2023 13:45,941.6,31.346,27.322,2259.6,13.14,678.8,25.411,5124,244.4,31.218,942.8,5048,27.129,1915.2,22.286,519.6,2232,689.2,198,31.77,1223.2,39,13800,12.702,,,,,,,
10/1/2023 14:00,924,31.405,27.397,2237.6,13.117,706.4,25.599,4928,234.4,31.442,948.4,5036,27.251,1888.4,22.315,509.6,2208,719.6,242.4,31.652,1201.2,39.5,13760,12.694,,,,,,,
10/1/2023 14:15,924,31.369,27.393,2226.8,13.038,731.2,25.513,4912,212.8,31.142,917.2,5044,27.246,1859.2,22.265,506.4,2204,757.2,233.2,32.216,1172,39,13680,12.694,,,,,,,
10/1/2023 14:30,926.8,31.395,27.395,2231.2,12.991,743.2,25.215,5208,212.4,31.581,917.6,4996,27.264,1849.2,22.228,493.2,2228,774.4,211.2,31.958,1198.8,39.5,13720,12.733,,,,,,,
